# 01600f93
Energy: Fighting
1 A1 225
1 A1a 047
2 A2 091
2 A2 092
1 A2 146
1 A2 147
2 A2a 044
2 A3a 028
2 A4 156
1 A4 158
2 P-A 005
1 P-A 006
2 P-A 007

# 0800edc9
Energy: Fighting
1 A1 154
1 A1 223
1 A1 225
1 A1a 047
2 A2 091
2 A2 092
1 A2 146
1 A2 148
1 A2 150
2 A2a 043
2 A2a 044
1 P-A 001
2 P-A 005
2 P-A 007

# 39d30c86
Energy: Fighting
1 A1a 047
2 A2 091
2 A2 092
1 A2 146
1 A2 147
2 A2a 043
2 A2a 044
1 A2b 071
1 A4 101
2 A4 156
1 P-A 002
2 P-A 005
2 P-A 007

# 436b7018
Energy: Fighting
2 A1 225
1 A1a 047
2 A2 091
2 A2 092
1 A2 146
2 A2 148
1 A2 150
1 A2a 036
2 A2a 043
2 A2a 044
2 P-A 005
2 P-A 007

# 710a23a6
Energy: Fighting
2 A1 225
1 A1a 047
2 A2 091
2 A2 092
2 A2 148
1 A2 150
2 A2a 043
2 A2a 044
1 A2a 073
1 P-A 002
2 P-A 005
2 P-A 007

# 90643678
Energy: Fighting
2 A1a 047
1 A1a 068
2 A2 091
2 A2 092
2 A2 147
2 A2 148
1 A2 150
2 A2a 043
2 A2a 044
2 P-A 005
2 P-A 007

# b47c2a27
Energy: Fighting
1 A1a 047
2 A2 091
2 A2 092
1 A2 147
2 A2a 043
2 A2a 044
1 A2b 071
1 A3 151
1 A4 101
2 A4 156
1 P-A 002
2 P-A 005
2 P-A 007

# b5233069
Energy: Fighting
1 A1 154
1 A1 225
2 A2 091
2 A2 092
2 A2 146
2 A2 148
1 A2 150
2 A2a 043
2 A2a 044
1 P-A 002
2 P-A 005
2 P-A 007

# b7e77f43
Energy: Fighting
1 A1 225
2 A2 091
2 A2 092
2 A2 146
2 A2 148
1 A2 150
1 A2a 036
2 A2a 043
2 A2a 044
1 P-A 002
2 P-A 005
2 P-A 007

# c3d1060b
Energy: Fighting
2 A1 225
2 A1a 047
2 A2 091
2 A2 092
2 A2 148
1 A2 150
2 A2a 043
2 A2a 044
2 P-A 002
1 P-A 005
2 P-A 007

# c77db87a
Energy: Fighting
2 A1a 047
2 A2 091
2 A2 092
2 A2 146
2 A2 148
2 A2 150
2 A2a 043
2 A2a 044
2 P-A 005
2 P-A 007

# ec56fd63
Energy: Fighting
2 A1 225
1 A1a 047
2 A2 091
2 A2 092
1 A2 146
2 A2 148
1 A2 150
2 A2a 043
2 A2a 044
2 P-A 005
1 P-A 006
2 P-A 007

# f48231f1
Energy: Fighting
1 A1 225
1 A1a 047
2 A2 091
2 A2 092
1 A2 146
1 A2 147
2 A2a 043
2 A2a 044
2 A4 156
1 A4 158
2 P-A 005
1 P-A 006
2 P-A 007
