# 0552f871
Energy: Fighting
2 A1 137
2 A1 138
2 A1 143
2 A1 144
1 A1 145
1 A1 146
1 A1 223
1 A1 225
1 A1a 032
2 A1a 068
1 P-A 001
2 P-A 005
2 P-A 007

# 14f0f448
Energy: Fighting
2 A1 143
2 A1 144
2 A1 145
2 A1 146
1 A1 154
2 A1 203
1 A1 223
1 A1 225
1 A1a 047
2 A1a 068
2 P-A 005
2 P-A 007

# 18738afb
Energy: Fighting
2 A1 143
2 A1 144
1 A1 145
1 A1 146
1 A1 154
2 A1 155
1 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 1f2772d3
Energy: Fighting
2 A1 142
2 A1 143
2 A1 144
1 A1 145
1 A1 146
1 A1 223
1 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007
2 P-A 017

# 21135446
Energy: Fighting
2 A1 143
2 A1 144
1 A1 145
2 A1 146
2 A1 155
2 A1 223
2 A1 225
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 2459d4de
Energy: Fighting
2 A1 143
2 A1 144
1 A1 145
1 A1 146
1 A1 151
1 A1 153
1 A1 203
1 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 2b823ff6
Energy: Fighting
2 A1 143
2 A1 144
1 A1 145
1 A1 146
2 A1 198
2 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 399248fb
Energy: Fighting
2 A1 143
2 A1 144
1 A1 145
2 A1 146
2 A1 203
1 A1 218
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 410596bb
Energy: Fighting
2 A1 143
2 A1 144
1 A1 145
1 A1 146
2 A1 154
2 A1 223
2 A1 225
2 A1a 047
2 A1a 068
2 P-A 005
2 P-A 007

# 428cc050
Energy: Fighting
2 A1 142
2 A1 143
2 A1 144
1 A1 145
1 A1 146
1 A1 203
1 A1 225
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 006
1 P-A 007
2 P-A 017

# 44e5a185
Energy: Fighting
2 A1 142
2 A1 143
2 A1 144
1 A1 145
1 A1 146
2 A1 223
2 A1 225
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007
2 P-A 017

# 47914dd9
Energy: Fighting
1 A1 137
1 A1 138
2 A1 139
2 A1 140
2 A1 143
2 A1 144
1 A1 145
1 A1 146
2 A1 225
2 P-A 001
2 P-A 005
2 P-A 007

# 51bb3299
Energy: Fighting
2 A1 142
2 A1 143
2 A1 144
1 A1 145
1 A1 146
1 A1 151
1 A1 153
2 A1 225
2 P-A 002
2 P-A 005
2 P-A 007
2 P-A 017

# 51d282cd
Energy: Fighting
2 A1 143
2 A1 144
1 A1 145
1 A1 146
2 A1 154
1 A1 155
1 A1 223
1 A1 225
1 A1a 032
2 A1a 068
2 P-A 001
2 P-A 005
2 P-A 007

# 53b6129e
Energy: Fighting
2 A1 143
2 A1 144
1 A1 145
1 A1 146
1 A1 225
1 A1a 047
2 A1a 068
1 A2 147
1 A2 148
1 A2 150
1 A2 155
2 A2a 036
2 P-A 005
2 P-A 007

# 59f45f92
Energy: Fighting
2 A1 143
2 A1 144
1 A1 145
1 A1 146
1 A1 151
1 A1 153
1 A1 154
1 A1 223
1 A1 225
1 A1a 046
1 A1a 047
1 A1a 063
1 P-A 001
1 P-A 002
1 P-A 005
1 P-A 006
2 P-A 007

# 863b6806
Energy: Fighting
2 A1 137
2 A1 138
2 A1 143
2 A1 144
1 A1 145
1 A1 146
1 A1 155
2 A1 225
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 8e826c4b
Energy: Fighting
2 A1 143
2 A1 144
1 A1 145
1 A1 146
2 A1 223
1 A1 225
1 A1a 047
1 A2 091
1 A2 092
1 A2 146
1 A2 147
1 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# 91e8a0ce
Energy: Fighting
2 A1 143
2 A1 144
1 A1 145
1 A1 146
1 A1 154
1 A1 155
2 A1 223
1 A1 225
1 A1a 046
1 A1a 047
1 A1a 063
2 P-A 002
2 P-A 005
2 P-A 007

# 97995e48
Energy: Fighting
2 A1 142
2 A1 143
2 A1 144
1 A1 145
1 A1 146
1 A1 154
