# 13e9ccc4
Energy: Grass
1 A1 219
1 A1 225
1 A1a 068
1 A2 150
1 A3 147
2 A4a 059
2 B1 225
2 B2 017
2 B2 145
1 B2 154
2 B2b 040
2 P-A 005
2 P-A 007

# 1d8a4c74
Energy: Grass
1 A1 225
1 A2 150
2 A2b 072
2 A4a 059
2 B1 225
1 B2 017
2 B2 145
1 B2 154
2 B2b 040
2 P-A 002
2 P-A 005
2 P-A 007

# 22bf76aa
Energy: Grass
1 A1 225
1 A1a 068
2 A2 148
1 A2 150
1 A2 155
2 A4a 059
2 B1 225
2 B2 017
1 B2 145
1 B2 154
2 B2b 040
2 P-A 005
2 P-A 007

# 2e9c1c37
Energy: Grass
1 A1 225
2 A1a 068
2 A2 148
1 A2 150
2 A4a 059
2 B1 225
2 B2 017
1 B2 154
2 B2b 040
2 P-A 005
1 P-A 006
2 P-A 007

# 34c4f8d3
Energy: Grass
1 A1 225
1 A1a 068
1 A2 148
1 A2 150
1 A2 155
1 A2b 070
2 A4a 059
2 B1 225
1 B2 017
1 B2 145
1 B2 147
1 B2 154
2 B2b 040
2 P-A 005
2 P-A 007

# 37806c3d
Energy: Grass
1 A1 225
2 A2 148
1 A2 150
1 A2b 070
2 A4a 059
2 B1 225
1 B1 226
1 B2 017
1 B2 147
2 B2b 040
1 B3 148
2 P-A 002
1 P-A 005
1 P-A 006
1 P-A 007

# 38e725a0
Energy: Grass
2 A1 225
1 A1a 068
1 A2 150
1 A2b 070
2 A4a 059
2 B1 225
1 B1 226
1 B2 017
2 B2 145
1 B2 154
2 B2b 040
1 B3 148
1 P-A 005
1 P-A 006
1 P-A 007

# 6937a83d
Energy: Grass
1 A1 225
1 A1a 068
1 A2 150
1 A2b 070
2 A4a 059
2 B1 225
1 B1 226
1 B2 017
2 B2 145
1 B2 154
2 B2b 040
1 B3 148
1 P-A 002
1 P-A 005
1 P-A 006
1 P-A 007
