# 0c107807
Energy: Psychic
1 A1 127
2 A1 130
2 A1 131
1 A1 132
1 A1 135
1 A1 136
2 A1 225
2 A1a 036
1 A1a 037
1 A1a 038
1 A1a 065
1 P-A 002
2 P-A 005
2 P-A 007

# 2c0ecf0d
Energy: Psychic
1 A1 124
1 A1 125
1 A1 127
1 A1 129
2 A1 130
2 A1 131
2 A1 132
1 A1a 032
1 A1a 033
1 A1a 034
1 A1a 035
2 A1a 036
2 A1a 037
2 A1a 038

# 3a4dd067
Energy: Psychic
2 A1 128
1 A1 130
1 A1 131
1 A1 132
1 A1 223
1 A1 225
1 A1a 033
1 A1a 036
1 A1a 037
1 A1a 038
1 A1a 068
1 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 60f87340
Energy: Psychic
1 A1 127
1 A1 129
2 A1 130
2 A1 131
2 A1 132
2 A1a 036
2 A1a 037
2 A1a 038
2 A1a 065
2 P-A 005
2 P-A 007

# 74064d48
Energy: Psychic
1 A1 129
2 A1 130
2 A1 131
2 A1 132
1 A1 225
2 A1a 036
2 A1a 037
2 A1a 038
2 A1a 065
2 P-A 005
2 P-A 007

# 831f7c6a
Energy: Psychic
2 A1 130
2 A1 131
2 A1 132
1 A1a 032
2 A1a 036
2 A1a 037
2 A1a 038
1 A2 148
1 A2 150
1 P-A 002
2 P-A 005
2 P-A 007

# 876105a0
Energy: Psychic
1 A1 129
2 A1 130
2 A1 131
2 A1 132
1 A1a 032
2 A1a 036
2 A1a 037
2 A1a 038
2 A1a 065
2 P-A 005
2 P-A 007

# 8b6bc06f
Energy: Psychic
1 A1 129
2 A1 130
2 A1 131
2 A1 132
1 A1 223
1 A1a 032
2 A1a 036
2 A1a 037
2 A1a 038
1 A1a 068
2 P-A 005
2 P-A 007

# 931d37e1
Energy: Psychic
2 A1 127
2 A1 130
2 A1 131
2 A1 132
2 A1a 036
2 A1a 037
2 A1a 038
2 A1a 065
2 P-A 005
2 P-A 007

# a11b0574
Energy: Psychic
1 A1 127
1 A1 128
2 A1 130
2 A1 131
2 A1 132
2 A1a 036
2 A1a 037
2 A1a 038
2 A1a 065
2 P-A 005
2 P-A 007

# bf72c0ec
Energy: Psychic
2 A1 130
2 A1 131
2 A1 132
2 A1a 036
2 A1a 037
2 A1a 038
2 A1a 065
2 P-A 002
2 P-A 005
2 P-A 007

# f5e95b92
Energy: Psychic
2 A1 130
2 A1 131
2 A1 132
1 A1 225
1 A1a 032
2 A1a 036
2 A1a 037
2 A1a 038
1 A1a 065
1 P-A 002
2 P-A 005
2 P-A 007
