# 01f37bfa
Energy: Metal
1 A1 181
1 A1 182
1 A1a 032
1 A1a 068
1 A2 111
2 A2 113
2 A2 114
2 A2 119
2 A2 145
2 A2 147
1 A2 154
2 P-A 001
2 P-A 007

# 035eed12
Energy: Metal
1 A1a 068
2 A2 113
2 A2 114
2 A2 119
2 A2 145
1 A2 146
2 A2 147
1 A2 150
1 A2 154
1 A2a 071
1 A2a 073
2 P-A 005
2 P-A 007

# 0e6f3051
Energy: Metal
1 A1a 032
2 A1a 068
2 A2 113
2 A2 114
2 A2 119
2 A2 145
1 A2 146
1 A2 147
2 A2 148
1 A2 150
1 A2 154
1 P-A 005
2 P-A 007

# 11e51aa6
Energy: Metal
1 A2 113
2 A2 114
2 A2 119
2 A2 145
2 A2 147
1 A2 148
1 A2a 075
2 A2b 070
2 A3 144
2 A3 155
1 P-A 001
2 P-A 007

# 21dd3488
Energy: Metal
2 A1a 068
2 A2 113
2 A2 114
2 A2 119
2 A2 145
2 A2 146
1 A2 147
1 A2 148
2 A2 150
1 P-A 001
1 P-A 005
2 P-A 007

# 21fcd714
Energy: Metal
1 A1a 068
2 A2 113
2 A2 114
2 A2 119
2 A2 145
1 A2 146
2 A2 147
1 A2 148
1 A2 150
1 A2 154
1 P-A 001
1 P-A 002
1 P-A 005
2 P-A 007

# 2296b182
Energy: Metal
2 A1 181
2 A1 182
2 A1 223
2 A1 225
2 A2 113
2 A2 114
2 A2 119
2 A2 145
2 A2 147
2 A2 150

# 3039abb4
Energy: Metal
1 A1 223
1 A1 225
2 A2 113
2 A2 114
2 A2 119
2 A2 145
1 A2 146
2 A2 147
1 A2 148
1 A2 150
2 A2 154
1 P-A 005
2 P-A 007

# 403bd838
Energy: Metal
1 A1a 068
2 A2 113
2 A2 114
2 A2 119
2 A2 145
1 A2 146
1 A2 147
1 A2 148
1 A2 150
1 A2 154
1 A2a 075
1 P-A 001
2 P-A 005
2 P-A 007

# 40e1c650
Energy: Metal
2 A1a 068
1 A2 104
1 A2 111
2 A2 113
2 A2 114
2 A2 119
2 A2 145
1 A2 146
1 A2 147
1 A2 150
1 A2 154
1 P-A 002
1 P-A 005
2 P-A 007

# 41ea5b55
Energy: Metal
1 A1a 068
2 A2 113
2 A2 114
2 A2 119
2 A2 145
2 A2 147
2 A2 148
2 A2 150
1 A2 154
2 P-A 005
2 P-A 007

# 4942ade0
Energy: Metal
2 A1a 068
2 A2 111
2 A2 113
2 A2 114
2 A2 119
2 A2 145
2 A2 147
2 A2 148
1 A2 150
1 P-A 005
2 P-A 007

# 4bd34967
Energy: Metal
1 A1 225
2 A2 113
2 A2 114
2 A2 119
2 A2 145
1 A2 147
1 A2 148
1 A2 150
1 A2 154
2 A2a 075
2 P-A 001
1 P-A 005
2 P-A 007

# 4d69b7ba
Energy: Metal
1 A1 225
2 A2 113
2 A2 114
2 A2 119
2 A2 145
1 A2 146
2 A2 147
2 A2 148
1 A2 150
1 A2 154
1 P-A 001
1 P-A 005
2 P-A 007

# 50ab847f
Energy: Metal
1 A1 181
1 A1 182
2 A1a 068
2 A2 113
2 A2 114
2 A2 119
2 A2 145
2 A2 146
1 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# 5161054f
Energy: Metal
1 A1a 068
2 A2 113
2 A2 114
2 A2 119
2 A2 145
1 A2 146
2 A2 147
2 A2 150
1 A2 154
1 A2 155
2 P-A 001
2 P-A 007

# 52f08064
Energy: Metal
1 A1 223
1 A1 225
2 A2 113
2 A2 114
2 A2 119
2 A2 145
1 A2 146
1 A2 147
1 A2 148
1 A2 150
2 A2 154
2 P-A 001
2 P-A 007

# 60e98555
Energy: Metal
2 A1a 068
2 A2 113
2 A2 114
2 A2 119
1 A2 120
2 A2 145
2 A2 150
1 A2 154
2 P-A 001
2 P-A 005
2 P-A 007

# 62d6c838
Energy: Metal
1 A2 078
2 A2 113
2 A2 114
2 A2 119
2 A2 145
1 A2 146
2 A2 148
1 A2 150
1 A2 154
2 P-A 001
2 P-A 005
2 P-A 007

# 68959443
Energy: Metal
1 A1 225
2 A1a 068
2 A2 113
2 A2 114
2 A2 119
2 A2 145
1 A2 147
2 A2 154
2 P-A 001
2 P-A 005
2 P-A 007

# 6adb5a34
Energy: Metal
1 A1 223
1 A1a 068
2 A2 113
2 A2 114
2 A2 119
1 A2 120
2 A2 145
1 A2 147
2 A2 148
1 A2 150
1 A2a 075
2 P-A 005
2 P-A 007

# 6d0d802d
Energy: Metal
2 A1 219
1 A1a 032
2 A1a 068
2 A2 113
2 A2 114
2 A2 119
2 A2 145
1 A2 147
2 A2 154
2 P-A 005
2 P-A 007

# 715ce57d
Energy: Metal
1 A1 225
1 A1a 068
2 A2 113
2 A2 114
2 A2 119
2 A2 145
1 A2 146
1 A2 147
1 A2 148
1 A2 150
2 A2 154
2 P-A 005
2 P-A 007

# 7389c345
Energy: Metal
2 A2 113
2 A2 114
2 A2 119
2 A2 145
1 A2 147
1 A2 150
2 A2 154
2 A2 155
2 P-A 001
2 P-A 005
2 P-A 007

# 79649943
Energy: Metal
1 A1 225
1 A1a 068
1 A2 111
2 A2 113
2 A2 114
