# 001eb10e
Energy: Metal
2 A1 225
2 A1a 068
2 A2 022
2 A2 119
2 A2 147
2 A2 148
2 A2a 071
2 P-A 001
2 P-A 005
2 P-A 007

# 005c85cc
Energy: Metal
1 A1 223
1 A1a 032
2 A1a 068
1 A2 022
2 A2 119
1 A2 147
2 A2 148
1 A2 150
1 A2 155
2 A2a 071
1 A2b 071
1 P-A 001
2 P-A 005
2 P-A 007

# 005ca74b
Energy: Metal
1 A1 223
1 A1 225
1 A1a 032
1 A1a 068
1 A2 022
2 A2 119
1 A2 147
2 A2 148
1 A2 150
1 A2a 069
2 A2a 071
2 P-A 001
1 P-A 002
1 P-A 005
2 P-A 007

# 0085d3ac
Energy: Metal
1 A1 225
1 A1a 032
2 A2 119
2 A2 147
1 A2 150
2 A2 154
1 A2 155
2 A2a 069
2 A2a 071
2 P-A 002
2 P-A 005
2 P-A 007

# 008e4faa
Energy: Metal
2 A1 223
1 A1 225
1 A1a 032
2 A1a 068
1 A2 022
2 A2 119
1 A2 147
2 A2 148
1 A2 150
2 A2a 071
2 A2b 111
1 P-A 001
2 P-A 007

# 00b594d0
Energy: Metal
1 A1 223
1 A1 225
1 A1a 032
1 A1a 068
1 A2 022
2 A2 119
1 A2 147
1 A2 148
1 A2 150
1 A2 154
2 A2a 071
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 00d59946
Energy: Metal
1 A1 223
1 A1 225
1 A1a 032
1 A2 111
2 A2 119
1 A2 147
2 A2 148
1 A2 150
1 A2a 069
2 A2a 071
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 00e60a41
Energy: Metal
1 A1 223
1 A1 225
2 A2 022
2 A2 119
2 A2 147
1 A2 150
1 A2 154
2 A2a 071
1 A2a 075
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 00f8f2e2
Energy: Metal
1 A1 223
1 A1 225
2 A1a 068
1 A2 022
2 A2 119
2 A2 147
1 A2 150
1 A2 154
1 A2a 069
2 A2a 071
2 P-A 001
2 P-A 005
2 P-A 007

# 011ab69d
Energy: Metal
1 A1 181
1 A1 182
1 A1 225
2 A1a 068
2 A2 119
2 A2 146
2 A2 148
1 A2a 071
2 A2a 075
2 P-A 001
2 P-A 005
2 P-A 007

# 0128ea89
Energy: Metal
1 A1 223
1 A1 225
1 A1a 032
2 A1a 068
2 A2 022
2 A2 119
1 A2 147
1 A2 148
1 A2 150
1 A2 155
2 A2a 071
1 P-A 001
2 P-A 005
2 P-A 007

# 0142b74f
Energy: Metal
1 A1 223
1 A1 225
2 A1a 068
2 A2 111
2 A2 119
2 A2 147
2 A2 148
1 A2 150
2 A2a 071
1 A2a 075
2 P-A 005
2 P-A 007

# 018fd731
Energy: Metal
1 A1 225
2 A1a 068
2 A2 022
2 A2 119
2 A2 147
1 A2 150
1 A2 154
1 A2 155
2 A2a 071
2 P-A 001
2 P-A 005
2 P-A 007

# 01a2398d
Energy: Metal
1 A1 223
1 A1 225
1 A1a 032
2 A1a 068
1 A2 022
2 A2 119
1 A2 146
1 A2 147
2 A2 148
1 A2 150
1 A2a 069
2 A2a 071
2 P-A 005
2 P-A 007

# 01adb871
Energy: Metal
1 A1 223
1 A1a 032
2 A1a 068
1 A2 022
2 A2 119
2 A2 147
2 A2 150
1 A2 154
2 A2a 071
2 P-A 001
2 P-A 005
2 P-A 007

# 01ade0ba
Energy: Metal
1 A1 223
1 A1 225
1 A2 111
2 A2 119
2 A2 147
1 A2 148
1 A2 150
1 A2 155
1 A2a 069
2 A2a 071
1 A2a 075
2 P-A 001
2 P-A 005
2 P-A 007

# 01e3c305
Energy: Metal
1 A1 223
1 A1 225
2 A1a 068
2 A2 119
2 A2 146
1 A2 147
1 A2 148
1 A2 150
1 A2 154
2 A2a 071
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 023d0b36
Energy: Metal
1 A1 223
1 A1 225
2 A2 119
2 A2 147
1 A2 150
2 A2a 069
2 A2a 071
2 A2b 070
1 A2b 071
2 P-A 002
2 P-A 005
2 P-A 007

# 029ff797
Energy: Metal
2 A1 223
1 A1 225
2 A2 119
2 A2 147
1 A2 150
2 A2a 069
2 A2a 071
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 02a54a46
Energy: Metal
1 A1 225
2 A2 119
2 A2 147
1 A2 150
1 A2 154
1 A2a 071
1 A2a 073
1 A2b 036
1 A2b 057
2 A2b 070
1 A3 149
2 P-A 001
2 P-A 005
2 P-A 007

# 02bcc0ae
Energy: Metal
2 A1 223
1 A1 225
2 A1a 068
1 A2 022
2 A2 119
1 A2 147
1 A2 148
1 A2 150
1 A2 155
2 A2a 071
2 P-A 001
2 P-A 005
2 P-A 007

# 02e98b24
Energy: Metal
1 A1 225
1 A1a 032
2 A1a 068
1 A2 022
2 A2 119
2 A2 147
1 A2 150
1 A2 154
2 A2a 071
1 A2a 075
2 P-A 001
2 P-A 005
2 P-A 007

# 030127eb
Energy: Metal
1 A1 225
2 A1a 068
2 A2 119
1 A2 147
1 A2 150
1 A2 155
2 A2a 071
1 A2b 070
2 A3 146
1 A3 151
1 A3a 042
2 P-A 005
2 P-A 007
1 P-A 079

# 0337c98c
Energy: Metal
1 A2 022
2 A2 119
2 A2 147
1 A2 148
1 A2 150
1 A2 155
1 A2a 069
2 A2a 071
1 A2a 075
2 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 034ab7ee
Energy: Metal
1 A1 198
1 A1 225
1 A1a 032
2 A1a 068
1 A2 022
2 A2 119
2 A2 147
1 A2 150
1 A2 154
2 A2a 071
2 P-A 001
2 P-A 005
2 P-A 007

# 036979f1
Energy: Metal
1 A1 225
2 A1a 068
2 A2 022
2 A2 119
2 A2 147
2 A2 150
2 A2a 071
1 A2a 075
2 P-A 001
2 P-A 005
2 P-A 007

# 03a568a2
Energy: Metal
1 A1 225
2 A1a 068
1 A2 022
2 A2 119
2 A2 147
1 A2 150
2 A2a 071
1 A2b 069
2 A2b 071
2 P-A 001
2 P-A 005
2 P-A 007

# 03d97787
Energy: Metal
2 A1 223
2 A1 225
1 A1a 032
2 A2 119
2 A2 147
1 A2 150
1 A2 154
1 A2a 069
2 A2a 071
2 P-A 002
2 P-A 005
2 P-A 007

# 03f71377
Energy: Metal
1 A1 225
1 A1a 068
2 A2 119
2 A2 147
1 A2 150
1 A2 155
2 A2a 071
1 A3 141
2 A3 149
1 A3 151
2 P-A 005
1 P-A 006
2 P-A 007
1 P-A 065

# 045aa0b3
Energy: Metal
1 A1 223
2 A1 225
1 A1a 032
2 A1a 068
2 A2 119
2 A2 147
1 A2 150
1 A2 155
2 A2a 071
2 P-A 001
2 P-A 005
2 P-A 007

# 0476174d
Energy: Metal
1 A1 223
1 A1 225
1 A1a 032
2 A2 119
2 A2 147
1 A2 150
1 A2 154
1 A2a 069
2 A2a 071
1 A2a 075
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 048217f5
Energy: Metal
2 A1 225
2 A1a 068
2 A2 022
2 A2 119
2 A2 147
1 A2 148
1 A2 150
2 A2a 071
2 P-A 001
2 P-A 005
2 P-A 007

# 04ab863d
Energy: Metal
1 A1 223
1 A1 225
2 A2 111
2 A2 119
2 A2 147
2 A2 148
1 A2 150
1 A2a 069
2 A2a 071
2 P-A 002
2 P-A 005
2 P-A 007

# 04f31b59
Energy: Metal
1 A1 223
1 A1 225
2 A1a 068
2 A2 111
2 A2 119
1 A2 147
2 A2 148
1 A2 150
2 A2a 071
2 P-A 001
2 P-A 005
2 P-A 007

# 05181e78
Energy: Metal
1 A1 225
2 A1a 068
2 A2 022
2 A2 119
2 A2 147
1 A2 148
2 A2 150
2 A2a 071
2 P-A 001
2 P-A 005
2 P-A 007

# 051f9b05
Energy: Metal
1 A1 223
1 A1 225
2 A1a 068
2 A2 022
2 A2 119
2 A2 147
1 A2 150
2 A2a 071
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 055bb239
Energy: Metal
1 A1 223
2 A1 225
2 A1a 068
2 A2 111
2 A2 119
2 A2 147
2 A2 148
2 A2a 071
1 A2a 075
2 P-A 005
2 P-A 007

# 05b70a31
Energy: Metal
1 A1 223
2 A1 225
1 A2 022
2 A2 119
2 A2 147
1 A2 148
1 A2 150
1 A2a 069
2 A2a 071
1 A2a 075
2 P-A 001
2 P-A 005
2 P-A 007

# 05d4178b
Energy: Metal
1 A1 223
1 A1 225
1 A2 022
2 A2 119
2 A2 147
1 A2 148
1 A2 150
1 A2 154
1 A2a 069
2 A2a 071
2 A2b 111
2 P-A 001
1 P-A 002
2 P-A 007

# 05f05898
Energy: Metal
1 A1 225
2 A1a 068
1 A2 022
2 A2 119
2 A2 147
1 A2 148
2 A2 150
2 A2a 071
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 06466d36
Energy: Metal
1 A1 223
1 A1 225
1 A2 022
2 A2 119
2 A2 147
1 A2 148
1 A2 150
1 A2 155
1 A2a 069
2 A2a 071
2 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# 06e646b3
Energy: Metal
1 A1 225
2 A1a 068
2 A2 022
2 A2 119
2 A2 147
1 A2 148
1 A2 150
2 A2a 071
1 A2a 075
2 P-A 001
2 P-A 005
2 P-A 007

# 0704df66
Energy: Metal
1 A1a 032
2 A1a 068
1 A2 022
2 A2 119
1 A2 147
2 A2 148
1 A2 150
2 A2a 071
1 A2b 069
1 A2b 071
2 A2b 111
2 P-A 001
2 P-A 007

# 0766ac90
Energy: Metal
1 A1 225
1 A1a 032
2 A1a 068
1 A2 022
2 A2 119
2 A2 147
1 A2 150
1 A2 155
2 A2a 071
1 A2b 070
1 A2b 071
2 A2b 111
1 P-A 001
2 P-A 007

# 07683bb0
Energy: Metal
1 A1 225
2 A1a 068
2 A2 022
2 A2 119
1 A2 147
1 A2 148
1 A2 150
1 A2 154
1 A2 155
2 A2a 071
2 P-A 001
2 P-A 005
2 P-A 007

# 076fffca
Energy: Metal
1 A1 225
1 A1a 032
2 A1a 068
1 A2 022
2 A2 119
2 A2 147
1 A2 148
1 A2 150
2 A2a 071
1 A2b 071
1 A2b 072
1 P-A 001
2 P-A 005
2 P-A 007

# 079289f7
Energy: Metal
1 A1 223
1 A1a 032
2 A1a 068
1 A2 022
2 A2 119
1 A2 147
2 A2 148
1 A2 150
2 A2a 071
1 A2b 072
2 A2b 111
2 P-A 001
2 P-A 007

# 07978eda
Energy: Metal
1 A1 223
2 A1 225
2 A1a 068
1 A2 022
2 A2 119
2 A2 147
1 A2 150
1 A2a 069
2 A2a 071
1 A2b 071
1 A2b 072
2 P-A 005
2 P-A 007

# 07a463af
Energy: Metal
1 A1a 032
2 A1a 068
1 A2 022
2 A2 119
1 A2 147
2 A2 148
1 A2 150
2 A2a 071
1 A2b 070
2 A2b 071
1 P-A 001
2 P-A 005
2 P-A 007

# 07e2b1ca
Energy: Metal
1 A1a 032
2 A1a 068
1 A2 022
2 A2 119
1 A2 147
2 A2 148
1 A2 150
1 A2 155
2 A2a 071
1 A2b 071
2 P-A 001
2 P-A 005
2 P-A 007

# 084d3183
Energy: Metal
1 A1 223
1 A1 225
1 A1a 032
2 A1a 068
1 A2 022
2 A2 119
1 A2 147
2 A2 150
1 A2 154
2 A2a 071
2 P-A 001
2 P-A 005
2 P-A 007

# 08f4aa50
Energy: Metal
1 A1 223
2 A1 225
2 A1a 068
1 A2 022
2 A2 119
1 A2 147
1 A2 148
1 A2 150
1 A2 155
2 A2a 071
2 P-A 001
2 P-A 005
2 P-A 007

# 090e2a3a
Energy: Metal
1 A1a 032
1 A1a 068
1 A2 111
2 A2 119
2 A2 147
1 A2 148
1 A2 150
1 A2 155
2 A2a 071
1 A2b 070
1 A2b 071
2 P-A 001
2 P-A 005
2 P-A 007

# 091c0360
Energy: Metal
2 A1 223
1 A1 225
2 A1a 068
2 A2 022
2 A2 119
1 A2 147
1 A2 148
1 A2 150
2 A2a 071
2 P-A 001
2 P-A 005
2 P-A 007

# 093c187b
Energy: Metal
1 A1 223
1 A1 225
1 A1a 032
1 A1a 068
2 A2 119
2 A2 147
1 A2 148
1 A2 150
1 A2 154
1 A2a 069
2 A2a 071
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 095e0eab
Energy: Metal
1 A1 225
1 A1a 032
2 A1a 068
2 A2 119
1 A2 147
2 A2 148
2 A2 150
2 A2a 071
1 A2b 070
1 A2b 071
1 P-A 001
2 P-A 005
2 P-A 007

# 09660aef
Energy: Metal
2 A1 223
2 A1a 068
2 A2 119
1 A2 146
1 A2 147
2 A2 148
1 A2 150
1 A2a 069
2 A2a 071
2 P-A 001
2 P-A 005
2 P-A 007

# 097d7e46
Energy: Metal
1 A1 225
2 A1a 068
2 A2 022
2 A2 119
2 A2 147
1 A2 150
1 A2 154
2 A2a 071
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 099f64e1
Energy: Metal
1 A1 225
1 A1a 032
1 A1a 068
1 A2 022
2 A2 119
1 A2 147
2 A2 148
1 A2 150
2 A2a 071
1 A2b 035
1 A2b 071
2 P-A 001
2 P-A 005
2 P-A 007

# 0a0de57c
Energy: Metal
1 A1 225
1 A1a 068
2 A2 111
2 A2 119
2 A2 148
1 A2 150
2 A2 154
1 A2 155
2 A2a 071
2 P-A 001
2 P-A 005
2 P-A 007

# 0a386430
Energy: Metal
1 A1 223
1 A1a 032
1 A1a 068
1 A2 022
2 A2 119
1 A2 146
2 A2 147
1 A2 148
1 A2 150
2 A2a 071
1 A2b 070
1 A2b 071
1 P-A 001
2 P-A 005
2 P-A 007

# 0a7bd602
Energy: Metal
1 A1 223
1 A1 225
1 A2 022
2 A2 119
2 A2 147
1 A2 148
1 A2 150
1 A2 154
1 A2 155
1 A2a 069
1 A2a 070
1 A2a 071
2 P-A 001
2 P-A 005
2 P-A 007

# 0a9be679
Energy: Metal
2 A1 181
2 A1 182
2 A1a 056
2 A1a 068
2 A2 119
2 A2 148
2 A2a 071
2 A2a 075
2 P-A 005
2 P-A 007

# 0aa2c0b9
Energy: Metal
1 A1 225
1 A1a 032
2 A1a 068
2 A2 119
1 A2 147
1 A2 148
1 A2 150
2 A2a 069
2 A2a 071
1 A2a 075
2 P-A 001
2 P-A 005
2 P-A 007

# 0ab0ea5d
Energy: Metal
1 A1 223
1 A1 225
1 A1a 032
1 A1a 068
1 A2 022
2 A2 119
2 A2 147
1 A2 148
1 A2 150
1 A2 154
2 A2a 071
2 P-A 001
2 P-A 005
2 P-A 007

# 0ae7f399
Energy: Metal
1 A1a 068
1 A2 022
2 A2 119
1 A2 147
1 A2 150
1 A2 155
2 A2a 071
1 A2b 070
1 A3 149
2 A3a 060
2 A3a 061
1 A3a 067
2 P-A 005
2 P-A 007

# 0b0db755
Energy: Metal
1 A1 223
1 A1a 032
1 A1a 068
1 A2 022
2 A2 119
2 A2 147
2 A2 148
1 A2 150
2 A2a 071
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 0b17af65
Energy: Metal
1 A1 223
1 A1 225
2 A1a 068
1 A2 022
2 A2 119
2 A2 147
1 A2 150
1 A2 154
1 A2 155
2 A2a 071
2 P-A 001
2 P-A 005
2 P-A 007

# 0c46b7e7
Energy: Metal
1 A1 223
1 A1 225
1 A1a 032
1 A1a 068
2 A2 119
2 A2 147
1 A2 148
1 A2 150
1 A2 155
2 A2a 071
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 0c8bf73b
Energy: Metal
1 A1 223
1 A1 225
1 A2 022
2 A2 119
2 A2 147
1 A2 150
1 A2 154
1 A2a 069
