# 018d5642
Energy: Lightning
2 A1 098
1 A2 053
1 A2 147
1 A2 150
2 A3a 021
1 B1 223
1 B1 225
1 B1 226
2 B1a 024
1 B1a 068
2 B3a 019
1 B3a 073
2 P-A 005
2 P-A 007

# 885c2b01
Energy: Lightning
2 A1 098
1 A1 223
1 A2 053
1 A2 147
1 A3 066
1 A3a 021
1 B1 226
2 B1a 024
1 B1a 068
1 B2 145
1 B3 147
2 B3a 019
1 B3a 073
2 P-A 005
2 P-A 007

# 9acee332
Energy: Lightning
2 A1 098
1 A1 225
2 A2 053
1 A2 147
1 A2 150
1 A3a 021
1 B1 225
1 B1 226
2 B1a 024
1 B1a 068
2 B3a 019
1 B3a 073
2 P-A 005
2 P-A 007

# e0eaa997
Energy: Lightning
2 A1 098
1 A1 225
2 A2 053
1 A2 147
1 A2 150
1 A3 066
1 B1 225
1 B1 226
2 B1a 024
1 B1a 068
2 B3a 019
1 B3a 073
2 P-A 005
2 P-A 007

# e4417551
Energy: Lightning
2 A1 097
2 A1 098
1 A1 225
1 A2 053
1 A2 150
1 A2b 070
1 A3a 065
2 B1 225
2 B3a 019
1 B3a 073
1 B3a 074
1 P-A 002
2 P-A 005
2 P-A 007

# e53ac0a9
Energy: Lightning
2 A1 098
2 A2 053
1 A2 147
1 A2 150
1 A3 066
1 B1 225
1 B1 226
2 B1a 024
1 B1a 068
2 B3a 019
2 B3a 073
2 P-A 005
2 P-A 007

# e5a84841
Energy: Lightning
2 A1 097
2 A1 098
2 A2 053
1 A2 150
1 A2b 070
1 A2b 072
2 A3 066
1 B1 225
1 B2 145
2 B3a 019
1 B3a 073
2 P-A 005
2 P-A 007

# fe305772
Energy: Lightning
2 A1 098
1 A1 225
1 A2 053
1 A2 147
1 A2 150
2 A3a 021
1 B1 225
1 B1 226
2 B1a 024
1 B1a 068
2 B3a 019
1 B3a 073
2 P-A 005
2 P-A 007
