# 0a332cc3
Energy: Lightning
1 A1 225
2 A2 148
2 A3 010
2 A3 012
1 A3 066
2 A3 144
1 A3a 004
2 B1 081
2 B1 184
1 B1 223
2 P-A 005
2 P-A 007

# 6bf25f20
Energy: Lightning
1 A2 150
2 A3 009
1 A3 011
2 A3 012
2 A3 144
1 A3a 021
1 A4 151
2 B1 081
2 B1 184
1 B1 223
1 B1 225
2 P-A 005
2 P-A 007

# 90ac3861
Energy: Lightning
2 A2 148
2 A2 150
2 A3 010
1 A3 011
2 A3 012
2 A3 144
1 A3 155
2 B1 081
2 B1 225
2 P-A 005
2 P-A 007

# d4a27bd8
Energy: Grass, Lightning
2 A1 219
1 A1 225
1 A3 011
2 A3 012
1 A3 066
1 A3 144
2 A3a 003
1 A3b 025
1 B1 081
2 B1 184
1 B1 223
1 P-A 002
2 P-A 005
2 P-A 007
