# 05142871
Energy: Psychic
2 A1 121
2 A1 123
1 A1a 033
2 A1a 065
1 A2 147
1 A2 155
2 A2a 031
1 A2b 035
1 A3 155
1 A3a 026
1 A3a 027
2 P-A 005
1 P-A 006
2 P-A 007

# 073794f2
Energy: Psychic
1 A1 120
1 A1 121
1 A1 123
1 A1 225
1 A2 146
1 A2 147
1 A2 150
1 A2 154
1 A2 155
1 A2b 035
1 A2b 069
1 A2b 070
1 A2b 071
1 A3 151
1 A3a 026
1 A3a 027
1 P-A 001
1 P-A 005
1 P-A 006
1 P-A 007

# 0da6aea1
Energy: Psychic
2 A1 120
1 A1 122
1 A1 123
1 A1 225
1 A1a 068
1 A2 146
1 A2 147
1 A2a 032
1 A2a 073
2 A2b 035
2 A3 144
1 A3 151
1 A3 155
2 P-A 005
2 P-A 007

# 13ff2958
Energy: Psychic
2 A1 123
2 A2 078
1 A2 146
2 A2 147
1 A2 150
2 A2 154
2 A2a 031
2 A2a 032
1 A2b 035
1 A2b 069
2 A2b 111
2 P-A 007

# 4663560b
Energy: Psychic
2 A1 120
2 A1 121
2 A1 123
1 A1 225
1 A2 146
2 A2 148
1 A2 150
2 A2 154
2 A2b 035
1 A2b 071
2 P-A 005
2 P-A 007

# 46e77130
Energy: Psychic
2 A1 120
2 A1 121
2 A1 123
1 A2 147
1 A2 148
1 A2 150
2 A2b 035
1 A2b 069
2 A2b 070
1 A2b 071
1 P-A 001
2 P-A 005
2 P-A 007

# 477dc2f0
Energy: Psychic
2 A1 120
2 A1 121
2 A1 123
1 A1 225
1 A2 078
1 A2 147
1 A2 148
1 A2 150
1 A2 154
1 A2b 035
1 A2b 069
2 P-A 001
2 P-A 005
2 P-A 007

# 514cf2c1
Energy: Psychic
2 A1 057
1 A1 120
2 A1 123
1 A1 225
2 A2 147
1 A2 150
1 A2 154
2 A2a 032
1 A2b 035
1 A2b 071
2 P-A 002
2 P-A 005
2 P-A 007

# 56f389bf
Energy: Psychic
2 A1 120
2 A1 123
1 A1 225
2 A2 078
1 A2 148
2 A2 154
2 A2b 035
1 A2b 071
2 A3 144
1 A3 155
2 P-A 005
2 P-A 007

# 67cd7f9b
Energy: Psychic
2 A1 120
1 A1 121
2 A1 123
1 A1 225
2 A2 147
1 A2 150
1 A2b 035
2 A3 084
2 A3 144
2 P-A 005
2 P-A 006
2 P-A 007

# 6c7c4971
Energy: Psychic
2 A1 123
1 A1 225
2 A1a 065
1 A1a 068
2 A2 147
1 A2 148
2 A2a 031
2 A2a 032
2 A2b 035
1 A2b 071
2 P-A 005
2 P-A 007

# 6ef50619
Energy: Psychic
2 A1 120
2 A1 123
1 A2 146
1 A2 150
1 A2 154
1 A2 155
2 A2b 035
1 A2b 071
2 A3 144
1 A3 146
2 A3 155
2 P-A 005
2 P-A 007

# 71c99ee9
Energy: Psychic
2 A1 120
1 A1 122
1 A1 123
1 A1 223
1 A1 225
1 A2 146
1 A2 147
1 A2 150
1 A2 155
2 A2a 032
2 A2b 035
1 A2b 071
1 A2b 072
2 P-A 005
2 P-A 007

# 73988100
Energy: Psychic
2 A1 120
2 A1 123
1 A1a 068
1 A2 146
1 A2 154
1 A2 155
1 A2a 032
2 A2b 035
1 A2b 069
2 A3 144
1 A3 151
1 A3a 064
2 P-A 005
2 P-A 007

# 76d1d19c
Energy: Psychic
2 A1 120
2 A1 121
2 A1 123
1 A2 148
1 A2 150
2 A2b 035
1 A2b 070
1 A2b 071
1 A2b 072
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 774216e5
Energy: Psychic
2 A1 120
2 A1 121
2 A1 123
1 A1 225
1 A1a 068
1 A2 146
1 A2 150
2 A2 154
2 A2b 035
1 A2b 069
1 A2b 071
2 P-A 005
2 P-A 007

# 7edfa128
Energy: Psychic
2 A1 120
2 A1 121
1 A1 122
1 A1 123
1 A1 223
1 A1 225
2 A2 146
1 A2 147
1 A2 150
2 A2b 035
1 A2b 071
1 A2b 072
2 P-A 005
2 P-A 007

# 808b2530
Energy: Psychic
1 A1 120
2 A1 123
1 A2 078
2 A2 147
1 A2 154
1 A2 155
1 A2a 031
1 A2a 032
2 A2b 035
2 A3 144
2 A3 155
2 P-A 005
2 P-A 007

# 84a522cd
Energy: Psychic
2 A1 120
1 A1 121
2 A1 123
1 A2 146
2 A2 147
1 A2 150
1 A2 154
2 A2b 035
1 A2b 069
1 A2b 071
1 P-A 001
2 P-A 005
2 P-A 007
1 P-A 020

# 886541da
Energy: Psychic
1 A1 120
2 A1 123
1 A1 225
2 A2 148
1 A2 150
1 A2 154
1 A2a 031
1 A2a 033
1 A2b 035
2 A3 144
1 B1 121
1 B1 223
1 B1 225
2 P-A 005
2 P-A 007

# 9052df13
Energy: Psychic
2 A1 120
2 A1 121
1 A1 122
1 A1 123
