# 042ad4c0
Energy: Fighting
1 A1 225
2 A2 088
2 A2 089
2 A2 144
1 A2 150
1 A2 155
1 A2b 069
1 A2b 070
2 A3a 060
2 A3a 061
2 A3a 067
1 P-A 005
2 P-A 007

# 21c5d118
Energy: Fighting
2 A1 223
1 A1a 068
1 A2 088
2 A2 089
2 A2 144
1 A2 150
1 A2 155
2 A3 144
1 A3a 060
1 A3a 061
1 A3a 067
1 A4 101
1 A4 102
1 A4 158
2 P-A 007

# 246b9129
Energy: Fighting
1 A1 223
2 A2 088
2 A2 089
2 A2 144
1 A2 150
2 A3 144
2 A3a 060
2 A3a 061
2 A3a 067
1 A4 158
1 P-A 005
2 P-A 007

# 36b23593
Energy: Fighting
2 A2 088
2 A2 089
2 A2 144
1 A2 150
1 A2b 069
1 A2b 071
2 A3 144
2 A3a 060
2 A3a 061
2 A3a 067
1 P-A 005
2 P-A 007

# 4472ac6f
Energy: Fighting
1 A1 225
2 A2 088
2 A2 089
2 A2 144
1 A2 155
1 A3 151
2 A3a 060
2 A3a 061
2 A3a 067
1 A4 158
1 P-A 005
1 P-A 006
2 P-A 007

# 4ffab570
Energy: Fighting
2 A2 088
2 A2 089
2 A2 144
1 A2 150
1 A2b 069
1 A2b 070
1 A2b 071
2 A3 144
2 A3a 060
2 A3a 061
2 A3a 067
2 P-A 007

# 5b20e580
Energy: Fighting
1 A1 225
1 A2 088
2 A2 089
2 A2 144
1 A2 155
1 A2b 069
1 A2b 071
2 A3 144
1 A3 151
2 A3a 060
1 A3a 061
2 A3a 067
1 P-A 005
2 P-A 007

# 76879824
Energy: Fighting
1 A1 225
1 A2 088
2 A2 089
2 A2 144
1 A2 148
1 A2 150
2 A2b 069
2 A2b 071
2 A3 144
1 A3 151
1 A3a 060
1 A3a 061
1 A3a 067
2 P-A 007

# 8090abfa
Energy: Fighting
1 A2 088
2 A2 089
2 A2 144
1 A2 146
1 A2 148
1 A2 150
1 A2 155
2 A2b 069
1 A2b 070
2 A3 144
1 A3 151
1 A3a 060
1 A3a 061
1 A3a 067
2 P-A 007

# 9bdf997e
Energy: Fighting
1 A1 223
1 A1 225
2 A2 088
2 A2 089
2 A2 144
2 A2 147
1 A3 144
2 A3a 060
2 A3a 061
2 A3a 067
1 P-A 005
2 P-A 007

# a237590d
Energy: Fighting
1 A1 225
1 A2 088
2 A2 089
2 A2 144
1 A2 150
1 A2b 069
1 A2b 070
2 A3 144
1 A3 149
1 A3 151
1 A3 155
1 A3a 060
1 A3a 061
2 A3a 067
2 P-A 007

# a52ebfd7
Energy: Fighting
1 A1 223
1 A1 225
2 A2 088
2 A2 089
2 A2 144
2 A2 147
2 A3a 060
2 A3a 061
2 A3a 067
2 P-A 005
2 P-A 007

# b3594d32
Energy: Fighting
1 A1 225
2 A2 088
2 A2 089
2 A2 144
1 A2 155
1 A2b 069
1 A2b 071
2 A3 144
2 A3a 060
2 A3a 061
1 A3a 067
1 P-A 005
2 P-A 007

# b40c31a2
Energy: Fighting
2 A2 088
2 A2 089
2 A2 144
1 A2 150
1 A2b 069
1 A2b 070
1 A3 151
2 A3a 060
2 A3a 061
2 A3a 067
2 P-A 005
2 P-A 007

# ba256288
Energy: Fighting
1 A1 225
2 A2 088
2 A2 089
2 A2 144
1 A2 150
1 A2 155
1 A2b 069
1 A2b 071
2 A3 144
1 A3 151
1 A3a 060
1 A3a 061
2 A3a 067
2 P-A 007

# dd1fa70b
Energy: Fighting
1 A1 225
2 A2 088
2 A2 089
2 A2 144
1 A2b 071
2 A3 144
2 A3a 060
2 A3a 061
2 A3a 067
2 P-A 005
2 P-A 007

# e3eac4b3
Energy: Fighting
1 A1 223
1 A1 225
1 A2 088
2 A2 089
2 A2 144
1 A2 155
1 A2a 073
1 A2b 069
2 A3 144
1 A3 151
1 A3 155
1 A3a 060
1 A3a 061
2 A3a 067
2 P-A 007

# f50a113e
Energy: Fighting
2 A1 223
2 A2 088
2 A2 089
2 A2 144
2 A2 155
2 A2b 071
2 A3a 060
2 A3a 061
2 A3a 067
2 P-A 007
