# 2e38ef4f
Energy: Psychic
1 A1 225
1 A2 150
1 A2 155
1 A2b 069
2 A2b 071
2 A2b 072
2 A3 074
2 A3 075
1 A3 077
2 A3 084
2 P-A 005
1 P-A 006
2 P-A 007

# 3c264468
Energy: Psychic
1 A1 225
1 A1a 068
2 A2 147
1 A2 150
2 A2b 070
1 A2b 072
2 A3 074
2 A3 075
1 A3 077
2 A3 084
1 A3 151
2 P-A 005
2 P-A 007

# 47a03e3a
Energy: Psychic
2 A1 225
1 A2 078
1 A2 147
1 A2 148
1 A2 150
2 A2b 072
2 A3 074
2 A3 075
2 A3 084
1 A3 151
2 P-A 005
1 P-A 006
2 P-A 007

# ad4004fa
Energy: Psychic
1 A1 201
1 A1 225
1 A2 146
1 A2 147
1 A2 148
1 A2 150
1 A2b 069
1 A2b 072
2 A3 074
2 A3 075
2 A3 084
1 A3 088
1 A3 151
2 P-A 005
2 P-A 007
