# 1e7c5561
Energy: Grass
2 A1 021
2 A1 023
2 A1 219
1 A1 225
2 A2 017
2 A2 018
1 A2 022
1 A2 146
1 A2 147
1 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# a040c796
Energy: Grass
2 A1 021
2 A1 023
2 A1 219
1 A1 225
1 A1a 003
1 A1a 068
2 A2 017
2 A2 018
1 A2 146
2 A2 147
1 A2 150
1 P-A 005
2 P-A 007

# b1976fa5
Energy: Grass
2 A1 021
2 A1 023
2 A1 219
1 A1 225
2 A2 017
2 A2 018
1 A2 146
1 A2 147
2 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# c97ae7bf
Energy: Grass
1 A1 018
1 A1 019
1 A1 020
1 A1 021
1 A1 023
1 A1 219
1 A1 225
1 A1a 068
2 A2 017
2 A2 018
1 A2 146
2 A2 147
1 A2 150
1 P-A 001
1 P-A 005
2 P-A 007

# ee4a1861
Energy: Grass
2 A1 021
2 A1 023
2 A1 219
1 A1 225
2 A1a 068
2 A2 017
1 A2 018
2 A2 147
1 A2 150
1 A2a 005
2 P-A 005
2 P-A 007
