# 14c53156
Energy: Water
2 A1 083
2 A1 220
1 A1 223
1 A1 225
2 A2 049
2 A2 050
1 A2 147
1 A2 150
2 A2 154
2 P-A 002
2 P-A 005
2 P-A 007

# 32682d51
Energy: Water
2 A1 083
2 A1 220
1 A1 225
1 A1a 068
2 A2 049
2 A2 050
2 A2 147
1 A2 148
1 A2 150
1 A2a 072
1 P-A 002
2 P-A 005
2 P-A 007

# a1417a28
Energy: Water
2 A1 083
2 A1 220
1 A1 225
2 A1a 068
2 A2 049
2 A2 050
2 A2 147
1 A2 150
2 A2 154
2 P-A 005
2 P-A 007

# ba737110
Energy: Water
2 A1 083
2 A1 220
1 A1 225
1 A1a 068
2 A2 049
2 A2 050
2 A2 147
1 A2 150
1 A2 154
2 A2a 072
2 P-A 005
2 P-A 007

# c70ef0a7
Energy: Water
2 A1 083
2 A1 220
1 A1 225
2 A1a 068
1 A2 049
2 A2 050
1 A2 146
1 A2 147
1 A2 148
1 A2 150
2 P-A 001
2 P-A 005
2 P-A 007

# cb623533
Energy: Water
2 A1 083
1 A1 225
1 A2 049
2 A2 050
2 A2 147
2 A2 150
2 A2 154
1 A2a 072
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# de30b8ae
Energy: Water
2 A1 083
2 A1 220
1 A1 225
2 A2 049
2 A2 050
2 A2 147
1 A2 150
2 A2 154
2 P-A 002
2 P-A 005
2 P-A 007

# fbc402ee
Energy: Water
2 A1 083
2 A1 220
1 A1 223
1 A1 225
1 A1a 068
2 A2 049
2 A2 050
2 A2 147
1 A2 150
2 A2a 072
2 P-A 005
2 P-A 007
