# d27085fa
Energy: Water
2 A1 070
1 A1 225
1 A2 150
2 A2a 072
1 A3 141
2 A3 144
1 A3 155
2 A3b 034
2 A4 043
2 A4 134
2 P-A 005
2 P-A 007

# dd1e3718
Energy: Water
1 A1 225
1 A2 147
2 A3 144
1 A3 155
1 A3b 017
2 A3b 034
2 A3b 055
2 A4 041
2 A4 043
1 A4 158
2 P-A 005
1 P-A 006
2 P-A 007

# e40cc075
Energy: Water
2 A1 220
1 A2 147
2 A2a 072
1 A2b 018
1 A2b 019
2 A3 144
1 A3b 034
2 A4 041
2 A4 043
1 A4 077
1 A4 134
2 P-A 005
2 P-A 007

# ee01c643
Energy: Water
1 A1 080
1 A1 225
1 A2 150
2 A3 144
1 A3 155
2 A3b 034
2 A4 041
2 A4 043
2 A4 134
1 A4 158
2 P-A 005
1 P-A 006
2 P-A 007

# f3cb8f08
Energy: Water
2 A1 070
1 A1 225
1 A2 147
2 A3 144
1 A3 155
2 A3b 034
2 A4 043
1 A4 101
2 A4 134
1 A4 158
2 P-A 005
1 P-A 006
2 P-A 007
