# 1a5de4dc
Energy: Darkness
2 A1 098
2 A1 176
2 A1 177
1 A1 222
2 A2 051
1 A2 110
1 A2 150
2 B1 225
2 B1a 026
1 P-A 002
2 P-A 005
2 P-A 007

# 413865e3
Energy: Darkness
2 A1 098
2 A1 176
2 A1 177
1 A1 222
1 A2 150
1 A2 155
1 B1 151
2 B1 225
1 B1 226
2 B1a 024
2 B1a 026
1 B1a 068
1 P-A 005
1 P-A 007

# 56f559a0
Energy: Darkness
2 A1 098
2 A1 176
2 A1 177
1 A1 222
2 A2 051
1 A2 150
1 B1 151
1 B1 225
2 B1a 026
1 B1a 068
2 P-A 005
1 P-A 006
2 P-A 007

# 6ed96eca
Energy: Darkness
2 A1 098
2 A1 176
2 A1 177
1 A1 222
2 A2 051
1 A2 150
1 A2 155
1 B1 151
1 B1 223
2 B1a 026
1 B1a 068
2 P-A 005
2 P-A 007

# 82ba472d
Energy: Darkness
2 A1 098
2 A1 176
2 A1 177
1 A1 222
2 A2 051
1 A2 053
1 A2 150
1 A2 155
1 B1 151
1 B1 223
1 B1a 026
1 B1a 068
2 P-A 005
2 P-A 007

# 848d7f10
Energy: Darkness
2 A1 098
2 A1 176
2 A1 177
1 A1 222
2 A2 051
1 A2 147
1 A2 150
2 B1 225
2 B1a 026
1 B1a 068
2 P-A 005
2 P-A 007

# b050a48f
Energy: Darkness
2 A1 098
2 A1 176
2 A1 177
1 A1 222
2 A2 051
1 A2 053
1 A2 110
1 A2 150
2 B1 225
1 B1a 026
1 P-A 002
2 P-A 005
2 P-A 007
