# 12c7b6b9
Energy: Water
2 A1 074
2 A1 076
2 A1 220
1 A1 223
1 A1 225
2 A1a 061
2 A2 046
1 A2 147
1 A2 148
1 A2 150
1 P-A 002
2 P-A 005
2 P-A 007

# 369aa7ba
Energy: Water
2 A1 074
2 A1 076
1 A1 084
2 A1 225
2 A1a 061
2 A2 046
2 A2 154
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 38e1aacf
Energy: Water
2 A1 074
2 A1 076
2 A1 223
2 A1 225
2 A1a 061
1 A2 042
1 A2 043
2 A2 046
1 A2 146
1 A2 154
2 P-A 005
2 P-A 007

# 3d6fb9b1
Energy: Water
2 A1 074
2 A1 076
2 A1 223
1 A1a 021
2 A1a 061
1 A2 042
1 A2 043
2 A2 046
2 A2 146
1 A2 154
2 P-A 005
2 P-A 007

# 8c721899
Energy: Water
2 A1 074
2 A1 076
1 A1 225
2 A1a 061
2 A2 046
1 A2 050
1 A2 146
2 A2 148
1 A2 150
2 P-A 002
2 P-A 005
2 P-A 007

# ec53e8d7
Energy: Water
2 A1 074
2 A1 076
2 A1 223
2 A1 225
2 A1a 061
2 A2 046
2 A2 146
2 P-A 001
2 P-A 005
2 P-A 007
