# 08dd8706
Energy: Grass
2 A1 001
1 A1 219
1 A2 155
1 A3 155
1 A3a 042
2 B1 109
1 B1 219
2 B1 225
2 B1a 002
1 B1a 004
1 B1a 067
2 B2 145
1 P-A 005
2 P-A 007

# 09de7a50
Energy: Grass
1 A1 001
1 A1 219
1 A2 155
1 A3 155
1 A3a 042
2 B1 109
1 B1 219
2 B1 225
1 B1a 001
2 B1a 002
1 B1a 004
1 B1a 067
2 B2 145
1 P-A 005
2 P-A 007

# 0c87f243
Energy: Grass
1 A1 219
1 A1 225
1 A2 150
2 A3 147
1 A4 022
2 B1 109
2 B1a 001
2 B1a 002
2 B1a 004
2 B1a 067
2 P-A 005
2 P-A 007

# 174946dc
Energy: Grass
2 A1 001
1 A1 219
1 A2 150
1 A3 155
1 A3a 042
2 B1 109
1 B1 219
1 B1 225
2 B1a 002
1 B1a 004
1 B1a 067
2 B2 145
2 P-A 005
2 P-A 007

# 17f46a29
Energy: Grass
2 A1 001
1 A1 219
1 A2 150
1 A3 155
1 A3a 042
2 B1 109
1 B1 219
1 B1 225
1 B1a 002
1 B1a 004
2 B1a 067
2 B2 145
2 P-A 005
2 P-A 007

# 20de3465
Energy: Grass
1 A1 219
1 A2 155
2 A3 155
1 A3a 042
2 B1 109
1 B1 219
1 B1 225
2 B1a 001
1 B1a 002
1 B1a 004
2 B1a 067
1 B2 145
2 P-A 005
2 P-A 007

# 2b1cc987
Energy: Grass
1 A1 225
1 A2 150
2 A3 155
2 B1 109
1 B1 219
1 B1 225
2 B1a 001
2 B1a 002
1 B1a 004
2 B1a 067
2 P-A 005
1 P-A 006
2 P-A 007

# 6b4571a5
Energy: Grass
1 A1 225
1 A2 148
2 A3 155
2 B1 109
1 B1 225
2 B1a 001
2 B1a 002
2 B1a 004
2 B1a 067
2 P-A 005
1 P-A 006
2 P-A 007

# 9ea9f216
Energy: Grass
1 A1 219
1 A2 155
2 A3 155
1 A3a 042
2 B1 109
1 B1 219
2 B1 225
2 B1a 001
1 B1a 002
1 B1a 004
2 B1a 067
1 B2 145
1 P-A 005
2 P-A 007

# a12d57df
Energy: Grass
2 A1 001
1 A1 219
1 A2 150
1 A3 155
2 B1 109
1 B1 219
1 B1 225
2 B1a 002
2 B1a 004
2 B1a 067
1 B3 004
2 B3 153
2 P-A 007

# a5262dd7
Energy: Grass
1 A1 219
1 A2 155
2 A3 155
1 A3a 042
2 B1 109
1 B1 219
1 B1 225
2 B1a 001
2 B1a 002
1 B1a 004
1 B1a 067
1 B2 145
2 P-A 005
2 P-A 007

# abd5fea6
Energy: Grass
2 A1 001
1 A1 219
1 A3 155
1 A3a 042
2 B1 109
1 B1 219
2 B1 225
2 B1a 002
1 B1a 004
1 B1a 067
2 B2 145
2 P-A 005
2 P-A 007

# ae06ca29
Energy: Grass
2 A1 219
1 A2 148
2 A2b 070
2 B1 109
1 B1 219
2 B1a 001
2 B1a 002
2 B1a 004
2 B1a 067
2 P-A 005
2 P-A 007

# c66e2508
Energy: Grass
1 A1 225
1 A2 148
1 A2 150
2 A3 155
2 B1 109
1 B1 219
1 B1 225
2 B1a 001
2 B1a 002
1 B1a 004
2 B1a 067
2 P-A 005
2 P-A 007

# cfd3a6a5
Energy: Grass
1 A1 219
1 A2 155
1 A3 155
1 A3a 042
2 B1 109
1 B1 219
2 B1 225
2 B1a 001
2 B1a 002
1 B1a 004
1 B1a 067
2 B2 145
1 P-A 005
2 P-A 007

# e9a4bb6e
Energy: Grass
2 A1 001
1 A1 219
1 A2 155
1 A3 155
2 B1 109
1 B1 219
2 B1 225
2 B1a 002
2 B1a 004
1 B1a 067
2 B2 145
1 P-A 005
2 P-A 007

# ee18cb4b
Energy: Grass
1 A1 219
1 A3 155
1 A3a 042
2 B1 109
1 B1 219
2 B1 225
2 B1a 001
2 B1a 002
1 B1a 004
1 B1a 067
2 B2 145
2 P-A 005
2 P-A 007
