# 09e79c3d
Energy: Water
2 A1 206
1 A1 225
2 A1a 019
2 A2 050
1 A2 147
1 A2 148
1 A2 150
2 A2a 072
2 A2b 018
2 A2b 019
2 A2b 111
2 P-A 007

# 2b5cd3f8
Energy: Water
2 A1a 019
2 A1a 061
2 A2 050
2 A2 150
2 A2a 072
2 A2b 018
2 A2b 019
1 A2b 072
1 P-A 002
2 P-A 005
2 P-A 007

# b1189ea5
Energy: Water
2 A1a 019
2 A1a 061
1 A1a 068
1 A2 049
2 A2 050
2 A2 147
2 A2a 072
2 A2b 018
2 A2b 019
2 P-A 005
2 P-A 007

# b3d82c0e
Energy: Water
2 A1 206
1 A1 220
1 A1 225
2 A1a 019
2 A2 050
2 A2 147
1 A2 150
1 A2a 072
2 A2b 018
2 A2b 019
2 A2b 111
2 P-A 007
