# 055879e3
Energy: Lightning
2 A2 150
1 A3 066
2 A3 144
1 A3 155
2 A4 066
1 A4 070
2 B1 082
2 B1 085
1 B1 223
1 B1 225
2 P-A 005
1 P-A 006
2 P-A 007

# 097a12f8
Energy: Lightning
1 A2 147
1 A2 150
1 A3 066
2 A3 144
2 A3 155
2 A4 066
2 B1 082
2 B1 085
2 B1 225
2 P-A 005
1 P-A 006
2 P-A 007

# 0b0fb049
Energy: Lightning
1 A2 150
2 A3 066
2 A3 144
1 A3a 021
2 A4 066
2 A4 067
2 A4 151
2 B1 085
1 B1 223
1 B1 225
2 P-A 005
2 P-A 007

# 0b215c1c
Energy: Lightning
1 A2 150
2 A3 066
2 A3 144
2 A3a 065
2 A4 066
2 B1 082
2 B1 085
1 B1 223
1 B1 225
1 B1a 069
2 P-A 005
2 P-A 007

# 138662c7
Energy: Lightning
2 A2 148
1 A2b 071
2 A3 144
2 A3 155
2 A4 066
2 B1 082
2 B1 085
1 B1 223
2 B1 225
2 P-A 005
2 P-A 007

# 15964f21
Energy: Lightning
2 A2 150
2 A3 144
2 A4 066
1 A4 068
2 B1 082
2 B1 085
2 B1 225
2 B2 145
1 P-A 002
2 P-A 005
2 P-A 007

# 185589fe
Energy: Lightning
1 A2 147
1 A2 148
1 A2 150
2 A3 066
2 A3 144
1 A3 155
2 A4 066
2 B1 082
2 B1 085
1 B1 223
2 P-A 005
1 P-A 006
2 P-A 007

# 1975d6ae
Energy: Lightning
1 A2 147
2 A2 150
1 A2 155
1 A2b 070
2 A3 066
2 A3 144
2 A4 066
2 A4 067
2 B1 085
2 P-A 005
1 P-A 006
2 P-A 007

# 2072112d
Energy: Lightning
1 A2 150
2 A3 066
1 A3 144
1 A3 155
2 A4 066
1 A4 068
2 B1 082
2 B1 085
2 B1 225
2 B2 147
2 P-A 005
2 P-A 007

# 23834c51
Energy: Lightning
1 A2 150
2 A3 066
2 A3 144
1 A3 155
1 A3a 065
2 A4 066
2 B1 082
1 B1 083
2 B1 085
2 B1 223
2 P-A 005
2 P-A 007

# 23abc952
Energy: Lightning
1 A2 150
1 A2 155
1 A3 066
2 A3 144
1 A3a 064
2 A4 066
2 A4 067
1 A4 068
2 B1 085
1 B1 223
1 B1 225
2 P-A 005
1 P-A 006
2 P-A 007

# 25cc857e
Energy: Lightning
2 A2 150
1 A3 066
2 A3 144
1 A3 155
2 A4 066
1 A4 067
1 A4 068
1 B1 082
2 B1 085
1 B1 223
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 28548f28
Energy: Lightning
1 A1 225
1 A2 155
2 A3 066
2 A3 144
1 A3 155
2 A4 066
1 A4 067
1 A4 158
1 B1 082
2 B1 085
1 B1 223
1 B1 225
2 P-A 005
2 P-A 007

# 2a0d1bee
Energy: Lightning
2 A2 148
2 A3 144
2 A3 155
1 A3a 065
2 A4 066
2 B1 082
2 B1 085
1 B1 223
2 B1 225
2 P-A 005
2 P-A 007

# 2f30b110
Energy: Lightning
1 A1 225
2 A2 150
2 A3 144
1 A3 155
2 A4 066
2 A4 067
2 B1 083
2 B1 085
1 B1 225
2 P-A 005
1 P-A 006
2 P-A 007

# 34a338e9
Energy: Lightning
1 A2 150
1 A2 155
2 A3 144
1 A3 155
1 A3a 064
2 A4 066
2 A4 067
2 A4 072
2 B1 085
1 B1 225
1 P-A 002
2 P-A 005
2 P-A 007

# 38950576
Energy: Lightning
1 A2 148
2 A2 150
1 A2b 070
2 A3 066
2 A3 144
2 A4 066
1 A4 068
2 B1 082
2 B1 085
2 P-A 005
1 P-A 006
2 P-A 007

# 3b33e757
Energy: Lightning
1 A2 150
1 A2b 071
1 A3 066
2 A3 144
2 A3 155
2 A4 066
2 A4 067
1 A4 158
2 B1 085
1 B1 109
1 B1 225
2 P-A 005
2 P-A 007

# 3ba29b14
Energy: Lightning
1 A2 150
1 A2b 070
2 A3 144
1 A3 155
2 A4 066
2 B1 082
1 B1 083
2 B1 085
2 B1 225
1 B2a 086
1 B3a 071
2 P-A 005
2 P-A 007

# 40ce1bcc
Energy: Lightning
2 A2 150
2 A3 144
2 A3 155
2 A4 066
2 A4 077
2 B1 082
2 B1 085
1 B1 223
1 B1 226
2 P-A 005
2 P-A 007

# 4361d49f
Energy: Lightning
1 A2 147
1 A2 150
1 A2 155
1 A2b 070
2 A3 066
2 A3 144
1 A3 155
2 A4 066
2 B1 082
2 B1 085
1 B1 225
2 P-A 005
2 P-A 007

# 46ada02b
Energy: Lightning
2 A2 147
1 A2 150
2 A2b 070
2 A3 066
2 A3 144
2 A4 066
2 B1 082
2 B1 085
1 B1 223
2 P-A 005
2 P-A 007

# 4b41aaad
Energy: Lightning
2 A2 150
1 A2b 070
2 A3 066
2 A3 144
2 A4 066
1 A4 070
2 B1 082
2 B1 085
1 B1 225
2 P-A 005
1 P-A 006
2 P-A 007

# 4e4784ff
Energy: Lightning
1 A2 150
2 A3 144
1 A3 155
2 A3a 021
2 A4 066
1 A4 151
2 B1 082
2 B1 085
2 B1 225
1 P-A 002
2 P-A 005
2 P-A 007

# 56efa3dc
Energy: Lightning
2 A2 150
1 A3 066
2 A3 144
2 A3 155
2 A4 066
2 A4 067
1 A4 077
2 B1 085
2 P-A 001
2 P-A 005
2 P-A 007

# 595617b0
Energy: Lightning
1 A2 148
2 A2 150
2 A3 144
2 A3 155
2 A4 066
2 A4 068
2 B1 082
2 B1 085
1 B1 223
2 P-A 005
2 P-A 007

# 595bad32
Energy: Lightning
1 A2 150
2 A3 066
2 A3 144
2 A3 155
2 A4 066
2 A4 067
1 A4 068
1 A4 077
2 B1 085
1 B1 223
2 P-A 005
2 P-A 007

# 5b562f38
Energy: Lightning
1 A2 147
1 A2 150
1 A2 155
2 A2b 070
2 A3 066
2 A3 144
2 A4 066
2 B1 082
2 B1 085
1 B1 225
2 P-A 005
2 P-A 007

# 5ff40a28
Energy: Lightning
1 A2 150
1 A3 066
2 A3 144
1 A3 155
2 A4 066
2 B1 082
2 B1 085
1 B1 223
1 B1 225
2 B2 145
1 B2 147
2 P-A 005
2 P-A 007

# 652108a5
Energy: Lightning
1 A2 150
1 A2 155
1 A2b 070
2 A3 144
1 A3 155
1 A3a 021
2 A4 066
1 A4 151
2 B1 082
2 B1 085
1 B1 225
1 P-A 002
2 P-A 005
2 P-A 007

# 745eeef7
Energy: Lightning
1 A2 148
1 A2 150
1 A3 066
2 A3 144
1 A3 155
2 A4 066
1 A4 067
1 A4 077
1 B1 082
1 B1 083
2 B1 085
1 B1 223
1 B1 225
2 P-A 005
2 P-A 007

# 7e92af19
Energy: Lightning
1 A2 147
1 A2 150
1 A2b 070
2 A3 066
2 A3 144
1 A3a 064
2 A4 066
1 A4 067
1 A4 068
1 B1 082
2 B1 085
1 B1 225
2 P-A 005
2 P-A 007

# 883f8986
Energy: Lightning
1 A2 150
1 A2b 071
2 A3 066
2 A3 144
1 A3a 065
2 A4 066
2 A4 067
1 A4 151
1 B1 083
2 B1 085
1 B1 223
2 P-A 005
2 P-A 007

# 98804fc2
Energy: Lightning
1 A2 150
1 A2b 070
2 A3 066
2 A3 144
1 A3a 065
2 A4 066
1 A4 068
2 B1 082
2 B1 085
1 B1 223
1 B1 225
2 P-A 005
2 P-A 007

# 9edb1240
Energy: Lightning
2 A1 225
1 A2 147
1 A2 150
1 A2 155
2 A3 066
2 A3 144
2 A4 066
2 B1 082
2 B1 085
1 B1 225
2 P-A 005
2 P-A 007

# 9fc9633d
Energy: Lightning
1 A2 147
2 A3 144
1 A3 155
2 A3a 021
2 A4 066
1 A4 067
1 A4 068
1 B1 082
2 B1 085
1 B1 223
1 B1 225
1 B1 226
2 P-A 005
2 P-A 007

# a42c5760
Energy: Lightning
1 A2 148
2 A2 150
2 A3 144
1 A3 151
1 A3 155
2 A4 066
2 B1 082
2 B1 085
1 B1 225
1 B1a 069
1 P-A 002
2 P-A 005
2 P-A 007

# b43b25db
Energy: Lightning
1 A2 150
1 A2 155
2 A3 144
2 A3 155
2 A4 066
1 A4 068
1 A4 077
2 B1 082
2 B1 085
1 B1 223
1 B1 225
2 P-A 005
2 P-A 007

# bbe4da29
Energy: Lightning
1 A2 150
1 A2 155
1 A2b 070
2 A3 066
2 A3 144
1 A3 155
2 A4 066
1 A4 068
2 B1 082
2 B1 085
1 B1 225
2 P-A 005
2 P-A 007

# bf4497b2
Energy: Lightning
1 A2 150
1 A2b 069
1 A2b 070
2 A3 144
1 A3 155
2 A3a 021
2 A4 066
1 A4 067
2 A4 151
1 B1 082
2 B1 085
2 P-A 005
2 P-A 007

# c0b3abd2
Energy: Lightning
2 A2 150
1 A2b 070
2 A3 066
2 A3 144
1 A3a 065
2 A4 066
2 B1 082
2 B1 085
1 B1 225
2 P-A 005
1 P-A 006
2 P-A 007

# c734b5fb
Energy: Lightning
1 A2 150
2 A3 144
2 A3a 021
2 A4 066
2 A4 067
1 A4 151
2 B1 085
1 B1 223
1 B1 225
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# d57c85ea
Energy: Lightning
1 A2 150
1 A2 155
2 A3 066
1 A3 144
1 A3 155
2 A4 066
1 A4 068
2 B1 082
2 B1 085
2 B1 225
1 B2 147
2 P-A 005
2 P-A 007

# ddfe72e0
Energy: Lightning
1 A2 148
1 A2 150
2 A3 144
1 A3 155
2 A3a 021
1 A3a 065
2 A4 066
2 B1 082
2 B1 085
1 B1 223
1 B1 225
2 P-A 005
2 P-A 007

# df6d3e4f
Energy: Lightning
1 A2 147
1 A2 150
1 A3 066
2 A3 144
1 A3 155
2 A4 066
1 A4 067
1 A4 077
1 B1 082
1 B1 083
2 B1 085
1 B1 223
1 B1 225
2 P-A 005
2 P-A 007

# dfc44b8d
Energy: Lightning
1 A2 150
2 A3 144
1 A3 155
2 A3a 021
1 A3a 065
2 A4 066
2 A4 151
2 B1 082
2 B1 085
1 B1 223
2 P-A 005
2 P-A 007

# e685744a
Energy: Lightning
2 A2 150
1 A3 066
2 A3 144
1 A3 155
2 A4 066
1 A4 070
1 A4 101
2 B1 082
2 B1 085
1 B1 223
1 B1 225
2 P-A 005
2 P-A 007

# e795df7d
Energy: Lightning
2 A2 150
2 A3 066
2 A3 144
2 A3 155
2 A4 066
2 B1 082
1 B1 083
2 B1 085
1 B1 223
2 P-A 005
2 P-A 007

# ea8854f1
Energy: Lightning
1 A2 150
1 A2 155
2 A3 066
2 A3 144
1 A3a 065
2 A4 066
2 A4 067
1 A4 068
1 A4a 065
2 B1 085
1 B1 225
2 P-A 005
2 P-A 007

# ed5ff055
Energy: Lightning
2 A2 150
1 A3 066
2 A3 144
1 A3 155
2 A4 066
1 A4 070
1 A4 151
2 B1 082
2 B1 085
1 B1 223
1 B1 225
2 P-A 005
2 P-A 007

# ee6d942c
Energy: Lightning
1 A2 148
1 A2 150
2 A3 144
1 A3 155
2 A4 066
2 A4 067
1 A4 068
2 B1 085
1 B1 195
1 B1 223
1 B1 225
2 P-A 005
1 P-A 006
2 P-A 007

# ee86cd82
Energy: Lightning
1 A1 225
1 A2 150
1 A2 155
2 A3 144
1 A3a 064
2 A4 066
2 A4 067
2 A4 068
1 A4 072
2 B1 085
1 B1 225
2 P-A 005
2 P-A 007

# f1bf6250
Energy: Lightning
1 A2 150
1 A3 066
2 A3 144
2 A3 155
2 A4 066
2 A4 067
1 A4 068
2 B1 085
2 B1 225
1 P-A 002
2 P-A 005
2 P-A 007

# f29a4c01
Energy: Lightning
1 A2 150
1 A2b 070
2 A3 144
1 A3 155
2 A4 066
2 B1 082
2 B1 085
1 B1 225
2 B2a 086
1 B2b 069
1 B3a 071
2 P-A 005
2 P-A 007

# f7ccff48
Energy: Lightning
1 A2 148
1 A2 150
1 A3 066
1 A3 144
1 A3 155
2 A4 066
2 A4 067
2 A4 068
2 B1 085
1 B1 225
1 B1a 069
1 B2 150
2 P-A 005
2 P-A 007

# fdd887af
Energy: Lightning
1 A2 148
1 A2 150
1 A3 066
2 A3 144
2 A3 155
2 A4 066
2 A4 067
2 B1 085
1 B1 109
1 B1 223
1 B1 225
2 P-A 005
2 P-A 007
