# 06a5f104
Energy: Lightning
1 A1 223
1 A1 225
1 A2 147
2 A2 154
1 A2 155
1 A2a 069
1 A2b 022
1 A2b 070
1 A2b 071
2 A3 066
2 A3a 021
1 A3a 065
1 A3b 067
2 P-A 005
2 P-A 007

# 1bc044f2
Energy: Lightning
1 A1 096
2 A2 150
1 A2b 022
2 A3 066
1 A3 151
2 A3a 021
1 A4 066
2 A4 151
2 A4 158
2 P-A 005
2 P-A 006
2 P-A 007

# 21d6b145
Energy: Lightning
1 A1 223
1 A1 225
1 A2 147
1 A2 148
1 A2 150
2 A2b 022
2 A3 066
2 A3a 021
1 A4 066
2 A4 151
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 2a78fa6f
Energy: Lightning
1 A1 096
1 A1 223
1 A2 150
1 A2b 022
1 A2b 071
2 A3 066
1 A3 151
2 A3a 021
1 A3a 064
1 A4 066
2 A4 151
1 A4 158
2 P-A 005
1 P-A 006
2 P-A 007

# 3a95f692
Energy: Lightning
1 A1 096
2 A2 150
1 A2 155
1 A2b 022
1 A2b 071
2 A3 066
1 A3 151
2 A3a 021
1 A4 066
2 A4 151
1 A4 158
2 P-A 005
1 P-A 006
2 P-A 007

# 505f7491
Energy: Lightning
1 A1 096
2 A2 150
1 A2b 022
2 A3 066
1 A3 151
2 A3a 021
1 A3a 064
1 A4 066
2 A4 151
2 A4 158
2 P-A 005
1 P-A 006
2 P-A 007

# 63b55a03
Energy: Lightning
1 A1 096
2 A2 150
1 A2 155
1 A2b 022
1 A2b 072
2 A3 066
1 A3 151
2 A3a 021
1 A4 066
2 A4 151
1 A4 158
2 P-A 005
1 P-A 006
2 P-A 007

# 7090f064
Energy: Lightning
1 A2 147
1 A2b 022
2 A2b 071
2 A3 066
1 A3 151
2 A3a 021
1 A3a 065
2 A4 151
1 A4 158
1 P-A 002
2 P-A 005
2 P-A 006
2 P-A 007

# 7674a4de
Energy: Lightning
1 A1 225
1 A2b 022
2 A3 066
2 A3a 021
2 A3a 065
2 A4 151
1 B1 225
2 B2 145
2 B2a 086
1 B2a 091
2 P-A 005
2 P-A 007

# 794872cf
Energy: Lightning
1 A1 223
1 A1 225
1 A2 147
2 A2 154
1 A2 155
1 A2a 069
1 A2b 022
1 A2b 069
1 A2b 070
1 A2b 071
2 A3 066
2 A3a 021
1 A3a 065
2 P-A 005
2 P-A 007

# 7e4c79d9
Energy: Lightning
1 A1 096
2 A2 150
1 A2 154
1 A2b 022
2 A3 066
1 A3 151
2 A3a 021
1 A4 066
2 A4 151
1 A4 158
2 P-A 005
2 P-A 006
2 P-A 007

# 833e1fc9
Energy: Lightning
1 A1 096
1 A1 225
2 A2 150
1 A2 155
1 A2b 022
2 A3 066
1 A3 151
2 A3a 021
1 A3a 064
1 A4 066
2 A4 151
1 A4 158
2 P-A 005
2 P-A 007

# 86609e44
Energy: Lightning
1 A1 096
2 A2 150
1 A2 155
1 A2b 022
2 A3 066
1 A3 151
2 A3a 021
1 A4 066
2 A4 151
1 A4 158
2 P-A 005
2 P-A 006
2 P-A 007

# 9241aa3a
Energy: Lightning
1 A1 096
1 A1 225
1 A2 150
1 A2 155
1 A2b 022
2 A3 066
2 A3a 021
2 A3a 065
1 A4 066
2 A4 151
1 A4 158
2 P-A 005
1 P-A 006
2 P-A 007

# 96db243d
Energy: Lightning
1 A1 096
2 A2 150
1 A2 155
1 A2b 022
2 A3 066
1 A3 151
2 A3a 021
1 A4 066
2 A4 151
1 P-A 002
2 P-A 005
2 P-A 006
2 P-A 007

# 9a911016
Energy: Lightning
1 A1 096
2 A1 223
2 A2 150
1 A2 155
1 A2b 022
2 A3 066
1 A3 151
2 A3a 021
1 A3a 064
1 A4 066
2 A4 151
2 P-A 005
2 P-A 007

# 9dbdc263
Energy: Lightning
1 A1 096
2 A1 223
2 A2 150
1 A2b 022
2 A3 066
1 A3 151
2 A3a 021
1 A3a 064
1 A4 066
2 A4 151
2 P-A 005
1 P-A 006
2 P-A 007

# a3774851
Energy: Lightning
2 A1 223
2 A2 147
1 A2 150
1 A2b 022
2 A2b 070
2 A3 066
1 A3 151
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# c8e2a0db
Energy: Lightning
1 A1 223
1 A1 225
2 A2 147
2 A2 154
1 A2 155
1 A2a 069
1 A2b 022
1 A2b 070
1 A2b 071
2 A3 066
2 A3a 021
1 A3a 065
2 P-A 005
2 P-A 007

# cbb17f34
Energy: Lightning
1 A1 096
2 A1 223
2 A2 150
1 A2b 022
2 A3 066
1 A3 151
2 A3a 021
1 A3a 064
1 A4 066
2 A4 151
1 P-A 002
2 P-A 005
2 P-A 007

# dc61b30e
Energy: Lightning
1 A1 096
1 A1 225
1 A2 147
1 A2 150
1 A2b 022
2 A3 066
1 A3 151
2 A3a 021
1 A3a 065
1 A4 066
1 A4 071
2 A4 151
1 A4 158
2 P-A 005
2 P-A 007

# dd1a6e50
Energy: Lightning
1 A2 147
1 A2 150
1 A2 155
1 A2b 022
1 A2b 070
2 A3 066
1 A3 151
2 A3a 021
1 A4 066
2 A4 151
1 A4 158
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# dfd190f2
Energy: Lightning
1 A1 225
1 A2 148
2 A2 150
2 A2b 022
2 A3 066
1 A3 151
2 A3a 021
1 A4 151
1 B1 225
1 B2 147
1 B2a 086
1 P-A 002
2 P-A 005
2 P-A 007
