# 002cc132
Energy: Psychic
1 A1 127
2 A1 129
1 A1 130
1 A1 131
1 A1 132
2 A1 223
2 A1 225
1 A1a 032
2 A1a 068
1 A2 147
1 A2 150
1 A2b 070
1 P-A 001
1 P-A 005
2 P-A 007

# 139a9d51
Energy: Psychic
1 A1 126
1 A1 127
1 A1 129
1 A1 130
1 A1 131
1 A1 132
1 A1 223
1 A1 225
1 A1a 032
1 A1a 033
1 A1a 036
1 A1a 037
1 A1a 038
1 A1a 065
1 A1a 068
1 P-A 001
1 P-A 002
1 P-A 005
1 P-A 006
1 P-A 007

# 23b2c5d4
Energy: Psychic
1 A1 127
2 A1 129
1 A1 130
1 A1 131
1 A1 132
2 A1 223
1 A1 225
1 A1a 032
2 A1a 068
1 A2 150
1 A2a 071
2 P-A 001
1 P-A 002
1 P-A 005
2 P-A 007

# 263444b5
Energy: Psychic
1 A1 129
1 A1 223
1 A1 225
1 A1a 032
2 A2 147
1 A2 148
1 A2 150
1 A2 154
1 A2 155
1 A2a 069
1 A2b 035
1 A2b 070
1 A2b 071
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 2a4fe3c7
Energy: Psychic
1 A1 113
1 A1 114
1 A1 115
1 A1 116
1 A1 117
1 A1 127
1 A1 129
1 A1 130
1 A1 131
1 A1 132
1 A1 223
1 A1 225
1 A1a 032
1 A1a 065
1 A1a 068
1 P-A 001
1 P-A 002
1 P-A 005
1 P-A 006
1 P-A 007

# 2fdcf578
Energy: Psychic
1 A1 118
1 A1 119
1 A1 127
1 A1 129
1 A1 130
1 A1 131
1 A1 132
1 A1 223
1 A1 225
1 A1a 032
1 A1a 036
1 A1a 037
1 A1a 038
1 A1a 039
1 A1a 040
1 A1a 065
1 A1a 068
1 P-A 001
1 P-A 005
1 P-A 007

# 312a7269
Energy: Psychic
1 A1 129
1 A1 225
1 A1a 032
2 A2 147
1 A2 148
1 A2 150
2 A2 154
1 A2 155
1 A2a 071
1 A2b 035
1 A2b 071
1 A2b 072
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 32fa0a4e
Energy: Psychic
1 A1 115
1 A1 116
1 A1 117
1 A1 129
1 A1 130
1 A1 131
1 A1 132
2 A1 225
1 A1a 032
2 A1a 033
2 A1a 065
2 A1a 068
2 P-A 005
2 P-A 007

# 33ccede0
Energy: Psychic
1 A1 129
1 A1 223
1 A1 225
1 A1a 032
2 A2 147
1 A2 148
1 A2 150
1 A2 154
1 A2 155
1 A2a 069
1 A2b 035
2 A2b 070
1 A2b 071
1 P-A 002
2 P-A 005
2 P-A 007

# 3552fba0
Energy: Psychic
2 A1 129
1 A1 132
1 A1 225
1 A1a 032
1 A1a 065
1 A1a 068
1 A2 063
1 A2 064
1 A2 065
1 A2 068
1 A2 069
1 A2 147
1 A2 148
1 A2 150
1 A2 152
2 P-A 005
2 P-A 007

# 3e3ba517
Energy: Psychic
1 A1 129
1 A1 132
2 A1 225
1 A1a 032
1 A2 068
2 A2 146
1 A2 147
2 A3 144
1 B1 101
1 B1 121
2 B1 225
1 P-A 002
2 P-A 005
2 P-A 007

# 451a8e3b
Energy: Psychic
1 A1 129
1 A1 130
1 A1 131
1 A1 132
1 A1 198
1 A1 223
2 A1 225
1 A1a 032
1 A1a 034
1 A1a 035
1 A1a 068
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 4e33ad53
Energy: Psychic
1 A1 115
1 A1 116
1 A1 117
1 A1 128
2 A1 129
1 A1 130
1 A1 131
1 A1 132
1 A1 223
1 A1 225
1 A1a 032
2 A1a 065
2 A1a 068
2 P-A 005
2 P-A 007

# 57ef9fc8
Energy: Psychic
2 A1 129
2 A1 130
2 A1 131
