# a51352de
Energy: Lightning
1 A1 102
1 A2 058
1 A2 060
2 A2 147
2 A2 153
1 A2b 069
2 A3 144
1 A3a 013
1 A3a 015
1 A3b 025
1 A3b 055
1 A4 134
1 A4 158
2 P-A 005
2 P-A 007

# b1411bbe
Energy: Lightning
1 A1 102
1 A1 225
1 A2 058
1 A2 060
2 A2 153
1 A2 155
2 A3 144
1 A3 155
1 A3a 013
1 A3a 015
1 A3a 065
1 A3b 025
1 A3b 055
1 A4 134
2 P-A 005
2 P-A 007

# b18e0951
Energy: Lightning
1 A1 102
1 A2 058
1 A2 060
1 A2 148
2 A2 153
1 A2 155
2 A3 144
1 A3 151
1 A3 155
1 A3a 013
1 A3a 015
1 A3b 025
1 A3b 055
1 A4 134
2 P-A 005
2 P-A 007

# d46abf59
Energy: Lightning
1 A1 102
1 A2 058
1 A2 060
2 A2 153
2 A3 144
1 A3a 013
1 A3a 015
1 A3a 065
1 A3b 025
1 A3b 055
2 A3b 066
1 A4 134
1 P-A 002
2 P-A 005
2 P-A 007

# f2011c94
Energy: Lightning
1 A1 102
1 A2 058
1 A2 060
1 A2 146
2 A2 147
2 A2 153
2 A3 144
1 A3a 013
1 A3a 015
1 A3b 025
1 A3b 055
1 A4 134
2 P-A 005
1 P-A 006
2 P-A 007
