# 0da92ccb
Energy: Grass
1 A1 001
1 A1 002
1 A1 004
1 A1 206
2 A1 219
1 A1 225
2 A2 146
2 A2 147
1 A2 150
2 A2a 010
1 P-A 002
2 P-A 005
2 P-A 007
1 P-A 030

# 35b89b80
Energy: Grass
1 A1 001
1 A1 002
1 A1 004
1 A1 206
2 A1 219
2 A2 022
1 A2 146
2 A2 147
1 A2 150
2 A2a 010
1 A2b 070
1 P-A 001
2 P-A 005
2 P-A 007

# 44c2f803
Energy: Grass
1 A1 001
1 A1 002
1 A1 004
2 A1 219
2 A1a 061
1 A1a 068
1 A2 022
1 A2 146
1 A2 147
1 A2 150
1 A2 154
2 A2a 010
1 P-A 002
2 P-A 005
2 P-A 007

# 58755340
Energy: Grass
1 A1 001
1 A1 004
1 A2 150
2 A2a 010
2 A2b 070
1 B1 184
1 B1 219
2 B1 225
1 B1a 002
2 B1a 067
2 B2 145
2 P-A 005
2 P-A 007

# 816f1ae9
Energy: Grass
1 A1 001
1 A1 002
1 A1 004
1 A1 219
1 A1 225
2 A1a 061
1 A2 146
2 A2a 010
1 A2b 069
1 A3 144
2 A3 147
1 A3 155
2 P-A 005
1 P-A 006
2 P-A 007

# 97b73d73
Energy: Grass, Water
1 A1 001
1 A1 002
1 A1 004
2 A1 219
1 A1 225
2 A1a 061
2 A2 146
2 A2 147
2 A2a 010
2 A2a 072
1 P-A 001
1 P-A 005
2 P-A 007

# 9b872509
Energy: Grass, Water
1 A1 001
1 A1 002
1 A1 004
2 A1 219
1 A1 225
2 A1a 061
2 A2 146
2 A2 147
2 A2a 010
2 A2a 072
2 P-A 005
2 P-A 007

# 9e0d30a2
Energy: Grass
1 A1 001
1 A1 002
1 A1 004
2 A1 206
2 A1 219
1 A1 225
2 A2 022
1 A2 146
2 A2 147
1 A2 150
2 A2a 010
2 P-A 005
2 P-A 007

# 9f25f1cc
Energy: Darkness, Grass
1 A1 001
1 A1 002
1 A1 004
1 A1 219
2 A1a 061
1 A2 110
2 A2 146
2 A2 148
1 A2 150
1 A2 154
2 A2a 010
1 P-A 002
2 P-A 005
2 P-A 007

# b5a9a6d2
Energy: Grass
1 A1 002
1 A1 004
1 A1 219
1 A2 150
2 A2a 010
2 B1 184
1 B1 225
2 B1a 001
1 B1a 002
1 B1a 004
2 B1a 067
1 B2 153
2 P-A 005
2 P-A 007

# e43bc204
Energy: Grass
2 A1 001
2 A1 002
1 A1 004
2 A1 206
2 A1 219
1 A1 225
1 A2 022
1 A2 146
1 A2 147
1 A2 150
2 A2a 010
2 P-A 005
2 P-A 007

# ed7a076e
Energy: Grass
1 A1 001
1 A1 002
1 A1 004
2 A1 206
2 A1 219
1 A1 225
2 A2 146
2 A2 147
1 A2 150
2 A2a 010
1 A2b 071
2 P-A 005
2 P-A 007
