# 6a902193
Energy: Lightning
2 A1 098
1 A2 150
1 A3 149
1 A4 032
2 A4 151
1 A4a 023
1 B1 226
2 B1a 024
1 B1a 068
2 B3a 068
1 B3a 074
1 P-A 002
2 P-A 005
2 P-A 007

# 6e82ff5c
Energy: Lightning
2 A1 098
1 A2 150
1 A3 149
1 A4 032
2 A4 151
1 A4a 023
1 B1 225
1 B1 226
2 B1a 024
1 B1a 068
2 B3a 068
1 B3a 074
2 P-A 005
2 P-A 007

# 919dcf6a
Energy: Lightning, Water
1 A1 087
1 A1 089
1 A1 098
1 A3 144
1 A4 032
2 A4 151
1 A4a 023
2 B1 225
1 B1 226
1 B1a 024
1 B2 154
2 B3a 068
1 P-A 002
2 P-A 005
2 P-A 007
