# 1b3aa933
Energy: Darkness
1 A2 110
2 A2 148
1 A2 150
2 A2 154
1 A2b 035
1 A2b 070
1 A3 066
2 A4 066
1 B1 225
2 B2 145
1 B3b 041
1 P-A 002
2 P-A 005
2 P-A 007

# 96d3d43c
Energy: Darkness
1 A2 110
2 A2 148
1 A2 150
1 A2 154
1 A2b 035
1 A2b 070
1 A2b 071
1 A3 066
1 A4 151
1 B1 225
1 B2 145
1 B2 154
1 B3b 041
1 B3b 061
1 P-A 002
2 P-A 005
2 P-A 007

# cc055331
Energy: Darkness
1 A2 110
2 A2 148
1 A2 150
1 A2 154
1 A2b 035
1 A2b 070
1 A2b 071
1 B1 109
1 B1 225
1 B2 145
1 B2 154
1 B3a 047
1 B3b 041
1 B3b 061
1 P-A 002
2 P-A 005
2 P-A 007

# d7de8b71
Energy: Darkness
1 A2 110
2 A2 148
1 A2 150
1 A2 154
1 A2b 035
1 A2b 070
1 A3 066
2 A4 066
2 B1 225
2 B2 145
1 B3b 041
1 P-A 002
2 P-A 005
2 P-A 007
