# 02a18635
Energy: Lightning
1 A2 150
1 A2 155
1 A3 066
2 A3 144
1 A3 155
2 A4 066
2 A4 067
1 A4 069
1 A4 077
2 B1 085
1 B1 223
1 B1 225
2 P-A 005
2 P-A 007

# 0a6f11ac
Energy: Lightning
1 A2 148
1 A2 150
2 A2b 025
2 A3 066
2 A3 144
1 A3 155
1 A4 069
2 B1 082
1 B1 083
1 B1 085
1 B1 223
2 P-A 005
1 P-A 006
2 P-A 007

# 0f685f4a
Energy: Lightning
1 A2 147
2 A3 144
1 A3 155
1 A3a 064
2 A4 066
1 A4 068
1 A4 069
1 A4 077
2 B1 082
2 B1 085
1 B1 223
1 B1 225
1 P-A 005
1 P-A 006
2 P-A 007

# 13d6e96e
Energy: Lightning
1 A2 148
1 A2 150
1 A2b 070
1 A3 066
2 A3 144
1 A3 155
2 A4 066
2 A4 067
1 A4 068
1 A4 069
1 B1 085
1 B1 225
2 P-A 005
1 P-A 006
2 P-A 007

# 166b7db8
Energy: Lightning
1 A2 150
1 A2b 070
1 A3 066
2 A3 144
1 A3 155
2 A4 066
1 A4 069
2 B1 082
1 B1 085
2 B1 225
1 B3 147
1 B3a 071
2 P-A 005
2 P-A 007

# 1723ae42
Energy: Lightning
1 A2 150
1 A2 155
1 A3 066
2 A3 144
1 A3 155
2 A4 066
1 A4 068
1 A4 069
1 A4 077
2 B1 082
2 B1 085
1 B1 225
2 P-A 005
2 P-A 007

# 1787f467
Energy: Lightning
1 A2 148
1 A2 150
2 A3 066
2 A3 144
1 A3 155
2 A4 066
2 A4 067
1 A4 068
1 A4 069
1 B1 085
1 B1 223
2 P-A 005
1 P-A 006
2 P-A 007

# 18ce8b7b
Energy: Lightning
1 A2 147
1 A2 150
1 A2 155
1 A3 066
2 A3 144
1 A3 155
2 A4 066
1 A4 068
1 A4 069
1 A4 077
2 B1 082
2 B1 085
2 P-A 005
2 P-A 007

# 1986accb
Energy: Lightning
2 A2 148
1 A2 150
2 A3 144
2 A4 066
2 A4 067
1 A4 069
2 B1 085
1 B1 223
2 B1 225
1 P-A 002
2 P-A 005
2 P-A 007

# 19c15349
Energy: Lightning
1 A2 150
2 A3 144
1 A3 155
2 A4 066
1 A4 067
1 A4 068
1 A4 069
1 A4 077
1 B1 082
2 B1 085
1 B1 223
1 B1 225
2 P-A 005
1 P-A 006
2 P-A 007

# 1a5416ba
Energy: Lightning
1 A2 150
1 A2b 070
2 A3 144
1 A3 155
2 A4 066
1 A4 068
1 A4 069
2 B1 082
1 B1 085
1 B1 223
1 B1 225
1 B3 147
1 B3a 071
2 P-A 005
2 P-A 007

# 1ed10048
Energy: Lightning
1 A2 147
1 A2 150
1 A2 155
2 A3 144
2 A3 155
2 A4 066
2 A4 067
1 A4 069
1 B1 083
2 B1 085
1 B1 225
2 P-A 005
2 P-A 007

# 1f7635cd
Energy: Lightning
2 A1 210
1 A1 225
2 A1a 063
1 A2 150
2 A3 144
2 A4 067
1 A4 068
2 A4 069
2 A4 156
1 B1 085
1 B1 225
1 P-A 005
2 P-A 007

# 2346fad8
Energy: Lightning
1 A2 148
1 A2 150
2 A2b 025
2 A3 066
2 A3 144
1 A3 155
2 A4 067
1 A4 069
1 B1 083
1 B1 085
1 B1 223
2 P-A 005
1 P-A 006
2 P-A 007

# 2360ad81
Energy: Lightning
1 A1 225
1 A2 148
1 A2 150
1 A2 155
2 A3 066
2 A3 144
1 A3 155
2 A4 067
1 A4 068
1 A4 069
1 A4 077
2 B1 085
1 B1 225
1 P-A 005
2 P-A 007

# 28af7d85
Energy: Lightning
1 A2 150
2 A3 066
2 A3 144
1 A3 155
2 A4 066
2 A4 067
1 A4 069
2 B1 085
1 B1 223
1 B1 225
1 P-A 002
2 P-A 005
2 P-A 007

# 29a69bb6
Energy: Lightning
