# 1a13f910
Energy: Psychic
2 A1 203
2 A2 063
2 A2 064
2 A2 065
2 A2 146
2 A2 147
1 A2 148
1 A2 150
2 A2 152
2 P-A 005
2 P-A 007

# 627dde7e
Energy: Psychic
2 A1 203
2 A1 225
2 A1a 065
1 A1a 068
2 A2 063
2 A2 064
2 A2 065
1 A2 146
2 A2 152
2 P-A 005
2 P-A 007

# d3a6a96a
Energy: Psychic
2 A1 203
1 A1 225
1 A1a 068
2 A2 063
1 A2 064
2 A2 065
2 A2 146
2 A2 147
2 A2 152
2 A3 144
1 P-A 005
2 P-A 007

# fe0bddf3
Energy: Psychic
2 A1 203
1 A1 225
1 A1a 068
2 A2 063
2 A2 064
2 A2 065
1 A2 104
2 A2 146
2 A2 150
1 A2 152
2 P-A 005
2 P-A 007
