# 0f29f2db
Energy: Psychic
1 A1 225
2 A1a 068
1 A2 146
2 A2 147
1 A2 154
1 A2 155
2 A2b 035
2 A2b 070
1 A3 141
2 A4 034
1 A4 149
2 P-A 005
2 P-A 007

# 800d41f4
Energy: Psychic
1 A1a 068
2 A2 148
1 A2 150
1 A2 155
1 A2a 070
1 A2a 071
2 A2b 035
1 A2b 070
1 A2b 071
1 A3 151
2 A4 034
1 A4 158
2 P-A 005
1 P-A 006
2 P-A 007

# aebd5fc9
Energy: Psychic
1 A1 225
2 A1a 068
1 A2 146
2 A2 147
1 A2 154
1 A2 155
1 A2a 070
2 A2b 035
2 A2b 070
2 A4 034
1 A4 149
2 P-A 005
2 P-A 007

# b0569c7c
Energy: Psychic
1 A2 147
2 A2 148
1 A2 154
1 A2 155
2 A2b 035
1 A2b 070
1 A3b 028
1 A3b 034
2 A4 034
2 A4 134
1 A4 149
1 A4 157
2 P-A 005
2 P-A 007
