# 02ccff56
Energy: Psychic
2 A1 098
1 A1 129
1 A1 203
1 A1 225
1 A1a 068
2 A2 051
2 A2 053
1 A2 078
2 A2 146
1 A2 147
1 A2 150
1 A2 154
2 P-A 005
2 P-A 007

# 1549584d
Energy: Psychic
2 A1 098
1 A1 129
2 A1a 033
2 A2 051
2 A2 053
1 A2 146
1 A2 147
1 A2 148
2 A2 154
2 P-A 002
2 P-A 005
2 P-A 007

# 1569ca08
Energy: Psychic
2 A1 098
1 A1 129
1 A1 225
2 A1a 033
2 A2 051
2 A2 053
1 A2 078
2 A2 148
1 A2 150
2 A2 154
2 P-A 005
2 P-A 007

# 1f734a30
Energy: Psychic
2 A1 098
1 A1 129
1 A1 225
2 A1a 033
2 A2 051
2 A2 053
2 A2 148
2 A2 154
2 P-A 002
2 P-A 005
2 P-A 007

# 319cb362
Energy: Psychic
2 A1 098
1 A1 129
2 A1a 033
2 A2 051
2 A2 053
1 A2 146
1 A2 147
1 A2 150
2 A2 154
2 P-A 002
2 P-A 005
2 P-A 007

# 34eecbc2
Energy: Psychic
2 A1 098
1 A1 129
1 A1 203
1 A1 225
1 A1a 068
2 A2 051
2 A2 053
1 A2 078
1 A2 146
2 A2 148
1 A2 150
1 A2 154
2 P-A 005
2 P-A 007

# 426301a0
Energy: Psychic
2 A1 098
1 A1 129
2 A1 225
1 A1a 068
2 A2 051
2 A2 053
1 A2 078
2 A2 147
1 A2 150
2 A2 154
2 P-A 005
2 P-A 007

# 428accf2
Energy: Psychic
2 A1 098
1 A1 129
2 A1a 060
2 A2 022
2 A2 051
2 A2 053
2 A2 078
1 A2 147
2 A2 154
2 P-A 005
2 P-A 007

# 4f1d1939
Energy: Psychic
2 A1 098
1 A1 129
1 A1 225
2 A1a 033
2 A2 051
2 A2 053
2 A2 148
1 A2 150
2 A2 154
1 P-A 002
2 P-A 005
2 P-A 007

# 5cd3611d
Energy: Psychic
2 A1 098
1 A1 129
1 A1 225
1 A1a 068
2 A2 051
2 A2 053
2 A2 078
1 A2 146
1 A2 147
1 A2 148
1 A2 150
1 A2 154
2 P-A 005
2 P-A 007

# 640e64c4
Energy: Psychic
2 A1 098
1 A1 129
1 A1 223
1 A1a 032
2 A1a 056
1 A1a 068
2 A2 051
2 A2 053
1 A2 146
1 A2 147
1 A2 150
1 A2 154
2 P-A 005
2 P-A 007

# 6509e844
Energy: Psychic
2 A1 098
1 A1 129
1 A1a 056
1 A1a 060
1 A1a 068
2 A2 051
2 A2 053
1 A2 078
1 A2 146
1 A2 147
1 A2 148
1 A2 150
1 A2 154
2 P-A 005
2 P-A 007

# 65b7f42c
Energy: Psychic
2 A1 098
1 A1 129
1 A1 225
2 A2 051
2 A2 053
2 A2 078
1 A2 146
1 A2 147
1 A2 148
1 A2 154
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 7498ba11
Energy: Psychic
