# 106d6906
Energy: Fighting
1 A1 223
1 A1 225
2 A2 088
2 A2 089
2 A2 144
1 A2 147
1 A2 150
1 A2b 069
2 A3 098
2 A3 101
1 A3 144
1 A3 151
1 P-A 005
2 P-A 007

# 10999ac7
Energy: Fighting
1 A1 223
1 A1 225
1 A2 088
1 A2 089
1 A2 144
1 A2 146
1 A2 147
1 A2 148
1 A2 150
1 A3 098
1 A3 101
1 A3 144
1 A3 155
1 A4 101
1 A4 102
1 A4 157
1 A4 158
1 P-A 005
1 P-A 006
1 P-A 007

# 1ad06bb9
Energy: Fighting
1 A1 154
1 A2 088
2 A2 089
2 A2 144
1 A2 146
2 A2 147
1 A2 150
1 A2b 069
1 A3 098
1 A3 101
2 A3 144
2 A3 155
1 P-A 002
2 P-A 007

# 25244d10
Energy: Fighting
1 A1 203
1 A2 088
2 A2 089
2 A2 144
2 A2 146
1 A2 147
1 A2b 069
1 A2b 070
1 A3 098
1 A3 101
2 A3 144
2 A3 155
1 P-A 005
2 P-A 007

# 2e2c6bd7
Energy: Fighting
1 A1 155
1 A1 225
1 A2 088
2 A2 089
2 A2 144
2 A2 146
1 A2 150
1 A3 098
1 A3 101
2 A3 144
1 A3 151
2 A3 155
1 P-A 005
2 P-A 007

# 3649ea7f
Energy: Fighting
2 A2 089
2 A2 144
1 A2 147
1 A2 148
1 A2 150
1 A2b 069
1 A2b 070
1 A2b 071
1 A3 098
1 A3 101
2 A3 144
1 A3 146
1 A3 151
1 A3 155
1 P-A 001
2 P-A 007

# 36b119cc
Energy: Fighting
1 A1 225
2 A2 088
2 A2 089
2 A2 144
2 A2 146
2 A2 148
1 A2 150
1 A2b 069
1 A2b 071
1 A3 098
1 A3 101
2 A3 144
2 P-A 007

# 38da05d5
Energy: Fighting
1 A2 088
2 A2 089
2 A2 144
1 A2 146
2 A2 147
1 A2 150
1 A2b 069
1 A2b 070
2 A3 098
1 A3 101
2 A3 144
1 A3 155
1 P-A 005
2 P-A 007

# 4612c359
Energy: Fighting
2 A2 089
2 A2 144
1 A2 150
1 A3 098
1 A3 101
1 A3 105
2 A3 144
1 A3 151
2 B1 225
1 B2 093
1 B2 145
1 P-A 002
1 P-A 005
1 P-A 006
2 P-A 007

# 471c18d9
Energy: Fighting
1 A1 225
1 A2 088
2 A2 089
2 A2 144
2 A2 147
2 A2b 069
2 A2b 071
1 A3 098
1 A3 101
2 A3 144
1 A3 155
1 P-A 006
2 P-A 007

# 47588f47
Energy: Fighting
1 A1 223
1 A2 087
1 A2 088
1 A2 089
1 A2 144
1 A2 146
1 A2 147
1 A2 148
1 A2 150
1 A3 098
1 A3 101
1 A3 144
1 A3 151
1 A3a 064
1 A4 101
1 A4 157
1 P-A 002
1 P-A 005
1 P-A 006
1 P-A 007

# 496c6e14
Energy: Fighting
1 A1 223
1 A1 225
1 A1a 047
1 A2 088
1 A2 089
1 A2 144
1 A2 148
1 A2 150
1 A2b 040
1 A3 098
1 A3 101
1 A3 144
1 A3 151
1 A4 102
1 B1 223
1 B1 225
1 P-A 001
1 P-A 005
1 P-A 006
1 P-A 007

# 553d7849
Energy: Fighting
2 A2 088
2 A2 089
2 A2 144
2 A2 147
1 A2 150
1 A2b 070
1 A2b 071
1 A2b 072
1 A3 098
1 A3 101
2 A3 144
2 P-A 001
2 P-A 007

# 57fab5ae
Energy: Fighting
1 A1 223
1 A1 225
1 A2 088
2 A2 089
2 A2 144
2 A2 146
1 A2 147
1 A2b 069
1 A2b 070
1 A3 098
1 A3 101
2 A3 144
1 A3 146
1 A3 155
2 P-A 007

# 5bd5ca1b
Energy: Fighting
1 A1 225
2 A2 088
2 A2 089
2 A2 144
1 A2 150
2 A3 098
2 A3 101
1 A3 144
1 A3 155
1 B1 223
2 B1 225
1 P-A 005
2 P-A 007

# 5fc5df7a
Energy: Fighting
1 A1 225
1 A2 088
2 A2 089
2 A2 144
2 A2 146
1 A2 150
1 A2b 069
1 A3 098
1 A3 101
2 A3 144
1 A3 151
2 A3 155
1 A3a 064
2 P-A 007

# 64f52f43
Energy: Fighting
1 A1 225
2 A2 088
2 A2 089
2 A2 144
1 A2 146
2 A2 147
1 A2 150
1 A2b 071
2 A3 098
2 A3 101
1 P-A 005
1 P-A 006
2 P-A 007

# 72b06e13
Energy: Fighting
1 A1 225
1 A2 088
2 A2 089
2 A2 144
1 A2 147
1 A2 150
1 A2 155
1 A2b 069
1 A3 098
1 A3 101
2 A3 144
2 A3 155
2 P-A 001
2 P-A 007

# 7e10484d
Energy: Fighting
2 A2 088
2 A2 089
2 A2 144
1 A2 146
1 A2 147
1 A2b 069
1 A2b 071
1 A3 098
1 A3 099
2 A3 101
2 A3 144
1 A3 151
1 P-A 005
2 P-A 007

# 9959f05e
Energy: Fighting
1 A1 154
1 A1 225
1 A1a 047
1 A2 088
1 A2 089
1 A2 144
1 A2 147
1 A2 150
1 A2 155
1 A2b 070
1 A3 098
1 A3 101
1 A3 144
1 A4 102
1 B1 225
1 B2 145
1 P-A 002
1 P-A 005
1 P-A 006
1 P-A 007

# 9ead9f03
Energy: Fighting
1 A2 088
2 A2 089
2 A2 144
1 A2 146
1 A2 147
1 A2 150
1 A2b 069
1 A2b 070
2 A2b 071
1 A3 098
1 A3 101
2 A3 144
1 A3 155
1 P-A 006
2 P-A 007

# a22e51f2
Energy: Fighting
1 A1 225
2 A2 088
2 A2 089
2 A2 144
1 A2 146
2 A2 147
1 A2b 069
1 A2b 070
1 A2b 071
1 A3 098
1 A3 101
2 A3 144
1 A3 155
2 P-A 007

# a30b6ef9
Energy: Fighting
1 A1 203
1 A2 088
2 A2 089
2 A2 144
1 A2 146
1 A2 147
1 A2 150
1 A2b 069
1 A2b 070
1 A3 098
1 A3 101
2 A3 144
2 A3 155
1 P-A 002
2 P-A 007

# a6ea5541
Energy: Fighting
2 A1 225
2 A2 088
2 A2 089
2 A2 144
2 A2 147
2 A2 150
2 A3 098
2 A3 101
2 A3 144
2 P-A 007

# a8e743ed
Energy: Fighting
1 A1 210
1 A1a 063
1 A2 088
2 A2 089
2 A2 144
1 A2 146
1 A2 147
1 A2b 070
1 A3 098
1 A3 101
2 A3 144
1 A3 155
1 P-A 005
2 P-A 006
2 P-A 007

# b0c058a7
Energy: Fighting
1 A1 154
1 A1 155
1 A1 225
1 A1a 047
1 A2 088
1 A2 089
1 A2 144
1 A2 148
1 A2 150
1 A2 155
1 A2b 070
1 A3 098
1 A3 101
1 A4 101
1 A4 102
1 B1 225
1 B2 145
1 P-A 001
1 P-A 005
1 P-A 007

# b96c1209
Energy: Fighting
1 A1 154
1 A1 155
1 A1 223
1 A1 225
1 A1a 047
1 A2 088
1 A2 089
1 A2 144
1 A2 147
1 A2 148
1 A2 150
1 A2b 069
1 A2b 070
1 A3 098
1 A3 101
1 A3 144
1 A4 102
1 P-A 001
1 P-A 005
1 P-A 007

# c12f2fa2
Energy: Fighting
2 A1 223
1 A1 225
2 A2 088
2 A2 089
2 A2 144
1 A2 146
1 A2b 069
1 A3 098
1 A3 101
1 A3 151
2 P-A 001
2 P-A 002
2 P-A 007

# cb61e8b1
Energy: Fighting
1 A1 225
1 A2 088
2 A2 089
2 A2 144
1 A2 150
1 A2b 069
1 A2b 071
1 A3 098
1 A3 101
2 A3 144
2 A3 146
1 A3 151
1 A3 155
1 P-A 006
2 P-A 007

# cdbcb21e
Energy: Fighting
1 A1 223
1 A1 225
1 A2 088
2 A2 089
2 A2 144
2 A2 146
1 A2 147
1 A2 148
1 A2b 069
1 A3 098
1 A3 101
2 A3 144
1 A3 151
1 A3 155
2 P-A 007

# cf03a5db
Energy: Fighting
1 A1 225
1 A2 088
2 A2 089
2 A2 144
2 A2 147
1 A2 148
1 A2 150
1 A2b 071
2 A3 098
1 A3 101
2 A3 144
2 P-A 005
2 P-A 007

# cf72dc71
Energy: Fighting
1 A1 223
1 A2 088
2 A2 089
2 A2 144
1 A2 146
1 A2b 069
1 A2b 070
2 A2b 072
1 A3 098
1 A3 101
2 A3 144
2 A3 155
1 P-A 006
