# 00e6b639
Energy: Grass
2 A1 219
1 A1 225
1 A2 150
1 A3 147
1 A3 155
1 A3a 008
1 B1 219
2 B1a 001
2 B1a 002
2 B1a 003
2 B1a 067
2 P-A 005
2 P-A 007

# 054e028f
Energy: Grass
1 A1 219
1 A1 225
1 A2 147
1 A2 148
2 A2b 070
1 A3a 064
1 B1 225
2 B1a 001
2 B1a 002
2 B1a 003
2 B1a 067
1 P-A 001
1 P-A 005
2 P-A 007

# 0a013023
Energy: Grass
1 A1 219
1 A1 225
1 A2 022
1 A2 150
1 A2b 070
1 A3 142
2 A3 147
1 B1 225
2 B1a 001
2 B1a 002
2 B1a 003
2 B1a 067
1 B3 153
2 P-A 007

# 1089135c
Energy: Grass
1 A1 219
1 A1 225
1 A2 150
1 A3 142
2 A3 155
1 B1 219
1 B1 225
2 B1a 001
2 B1a 002
2 B1a 003
2 B1a 067
1 P-A 005
1 P-A 006
2 P-A 007

# 1391322a
Energy: Grass
1 A1 225
2 A3 155
2 B1 219
1 B1 223
1 B1 225
2 B1a 001
2 B1a 002
2 B1a 003
2 B1a 067
2 P-A 005
1 P-A 006
2 P-A 007

# 19b03bab
Energy: Grass
1 A1 003
1 A1 219
1 A2 150
1 A2b 070
2 B1 219
1 B1 225
2 B1a 001
2 B1a 002
1 B1a 003
2 B1a 067
2 B2 145
1 P-A 005
1 P-A 006
2 P-A 007

# 345791bd
Energy: Grass
1 A1 219
1 A1 225
1 A1a 068
1 A2 148
1 A2b 070
1 A3a 064
1 B1 219
1 B1 225
2 B1a 001
2 B1a 002
2 B1a 003
2 B1a 067
1 P-A 001
1 P-A 005
2 P-A 007

# 611e6fc7
Energy: Grass
1 A1 219
1 A1 225
1 A2 146
1 A2 148
1 A2 150
1 A2b 007
1 A2b 070
1 A3 147
1 A3a 064
1 A3b 067
1 B1 223
1 B1 225
1 B1a 001
1 B1a 002
1 B1a 003
1 B1a 067
1 B2 145
1 B3 147
1 P-A 001
1 P-A 006

# 61da1318
Energy: Grass
1 A1 001
2 A1 219
1 A2 150
1 A2b 070
1 A3 155
2 B1 219
2 B1 225
2 B1a 002
2 B1a 003
2 B1a 067
1 B2 145
1 P-A 006
2 P-A 007

# 6886e4f5
Energy: Grass
2 A1 219
1 A1 225
1 A2 150
1 A3 155
2 B1 219
1 B1 225
2 B1a 001
2 B1a 002
2 B1a 003
2 B1a 067
1 P-A 005
1 P-A 006
2 P-A 007

# 78cac16d
Energy: Grass
2 A1 219
1 A1 225
1 A2 148
1 A2 150
1 A3 147
1 A3 151
1 A3 155
1 B1 225
2 B1a 001
2 B1a 002
2 B1a 003
2 B1a 067
1 P-A 005
1 P-A 006
1 P-A 007

# 801ba917
Energy: Grass
1 A1 001
2 A1 219
1 A1 225
1 A1a 063
1 A2 145
1 A2 146
1 A2 148
1 A2 150
1 A3 142
1 A3 147
1 A3 151
1 A3 155
1 B1 225
1 B1a 002
1 B1a 003
1 B1a 067
1 P-A 001
1 P-A 006
1 P-A 007

# 84f0f950
Energy: Grass
2 A1 001
1 A1 219
1 A3 147
2 A3 155
1 B1 219
2 B1 225
2 B1a 002
2 B1a 003
2 B1a 067
2 B2 145
1 P-A 006
2 P-A 007

# 925f2b49
Energy: Grass
2 A1 219
1 A1 223
2 A2 148
1 A2 150
1 A2 155
1 A3 151
1 A3a 064
1 B1 225
2 B1a 001
2 B1a 002
2 B1a 003
2 B1a 067
1 P-A 006
1 P-A 007

# 9a3298f5
Energy: Grass
1 A1 219
1 A2 150
1 A2b 071
1 A3 146
1 A3 151
2 A3 155
1 A3a 064
1 B1 219
1 B1 225
2 B1a 001
2 B1a 002
2 B1a 003
2 B1a 067
1 P-A 006
1 P-A 007

# 9b21f18a
Energy: Grass
1 A1 003
1 A1 219
1 A2 146
1 A2 150
1 A3 142
2 A3 147
2 A3 155
1 B1 225
2 B1a 001
2 B1a 002
1 B1a 003
2 B1a 067
1 P-A 006
2 P-A 007

# a8c84ad6
Energy: Grass
1 A1 219
1 A2 150
1 A3 155
2 B1 219
2 B1 225
2 B1a 001
