# 00b85139
Energy: Water
2 A1 220
1 A1 225
1 A1a 032
2 A2 006
2 A2 007
1 A2 049
2 A2 050
1 A2 147
1 A2 150
1 A2 154
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 0581497d
Energy: Metal
1 A1 225
1 A1a 032
2 A2 006
2 A2 007
2 A2 111
2 A2 147
2 A2 148
1 A2 150
1 A2 154
2 P-A 002
2 P-A 005
2 P-A 007

# 0f25f1a4
Energy: Water
1 A1a 032
1 A2 006
1 A2 007
1 A2 049
2 A2 050
1 A2 104
1 A2 146
2 A2 147
2 A2 150
2 A2 154
2 P-A 002
2 P-A 005
2 P-A 007

# 1226630e
Energy: Metal
1 A1 223
1 A1 225
2 A1a 032
1 A1a 068
2 A2 006
2 A2 007
2 A2 119
1 A2 147
1 A2 148
1 A2 150
1 A2 154
1 P-A 002
2 P-A 005
2 P-A 007

# 14cd948e
Energy: Fighting
2 A1 154
1 A1 219
1 A1a 032
2 A1a 047
2 A2 006
2 A2 007
1 A2 148
2 A2 150
1 A2 155
2 P-A 002
2 P-A 005
2 P-A 007

# 160978ac
Energy: Metal
1 A1 225
2 A1a 032
1 A1a 068
2 A2 006
2 A2 007
2 A2 119
2 A2 148
1 A2 150
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 32e96857
Energy: Grass, Psychic
2 A1 022
1 A1 023
2 A1 219
2 A1a 001
2 A1a 032
2 A1a 068
2 A2 006
2 A2 007
1 A2 146
2 P-A 005
2 P-A 007

# 41b7be4b
Energy: Metal
2 A1 205
1 A1 225
1 A1a 032
2 A2 006
2 A2 007
1 A2 147
1 A2 148
1 A2 150
2 A2 154
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 42b450be
Energy: Metal
1 A1a 032
2 A2 006
2 A2 007
2 A2 111
1 A2 146
2 A2 147
2 A2 148
1 A2 150
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 434c348f
Energy: Water
1 A1 219
1 A1 225
1 A1a 032
2 A2 006
2 A2 007
2 A2 050
1 A2 146
1 A2 147
2 A2 148
2 A2 150
1 P-A 002
2 P-A 005
2 P-A 007

# 48cc9b42
Energy: Metal
1 A1a 032
2 A2 006
2 A2 007
1 A2 104
2 A2 111
1 A2 147
2 A2 148
2 A2 150
1 A2 154
2 P-A 002
2 P-A 005
2 P-A 007

# 54fc3b31
Energy: Grass, Water
2 A1 219
2 A1 225
1 A1a 003
1 A1a 032
2 A2 006
2 A2 007
2 A2 050
2 A2 147
2 P-A 002
2 P-A 005
2 P-A 007

# 6006091c
Energy: Fighting
2 A1 154
2 A1 198
1 A1 223
1 A1 225
1 A1a 032
2 A1a 047
2 A2 006
2 A2 007
1 A2 150
2 P-A 002
2 P-A 005
2 P-A 007

# 62196190
Energy: Metal
1 A1a 032
2 A1a 068
2 A2 006
2 A2 007
2 A2 147
1 A2 148
2 A2 150
1 A2 154
1 A2 155
2 P-A 001
2 P-A 005
2 P-A 007

# 6df5b6ba
Energy: Metal
1 A1 181
1 A1 182
1 A1a 032
1 A2 006
1 A2 007
1 A2 111
1 A2 119
2 A2 146
2 A2 148
1 A2 150
1 A2 154
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 7727ff92
Energy: Metal
2 A1 223
2 A1 225
1 A1a 032
1 A1a 068
1 A2 006
2 A2 007
1 A2 119
1 A2 147
1 A2 148
1 A2 154
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 7ea388f6
Energy: Metal
2 A1a 032
2 A2 006
2 A2 007
2 A2 119
1 A2 146
2 A2 148
1 A2 150
1 A2 154
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 7fe7eaef
Energy: Psychic
1 A1 205
1 A1 225
1 A1a 032
2 A2 006
2 A2 007
1 A2 104
1 A2 146
1 A2 147
2 A2 150
1 A2 154
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 8b02d05e
Energy: Metal
1 A1 225
2 A1a 032
2 A1a 068
2 A2 006
2 A2 007
2 A2 119
2 A2 146
2 A2 147
1 A2 150
2 P-A 005
2 P-A 007

# 8c304e2f
Energy: Fighting, Metal, Water
2 A1 205
1 A1 225
1 A1a 032
2 A2 006
2 A2 007
1 A2 146
1 A2 147
1 A2 148
1 A2 150
1 A2 154
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 96bde17d
Energy: Fighting
2 A1 154
1 A1a 032
2 A1a 047
2 A2 006
2 A2 007
1 A2 147
1 A2 148
2 A2 150
1 A2 155
2 P-A 002
2 P-A 005
2 P-A 007

# 96f2ff61
Energy: Metal
2 A1a 032
2 A2 006
2 A2 007
2 A2 119
1 A2 146
1 A2 147
1 A2 150
1 A2 154
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# a34a9d0d
Energy: Metal
2 A1 225
2 A1a 032
2 A1a 068
2 A2 006
2 A2 007
2 A2 119
1 A2 146
1 A2 147
1 A2 154
1 P-A 002
2 P-A 005
2 P-A 007

# a4812a10
Energy: Water
2 A1 219
2 A1 225
1 A1a 032
2 A2 006
2 A2 007
2 A2 050
1 A2 146
2 A2 147
1 A2 150
1 P-A 002
2 P-A 005
2 P-A 007

# ada21d81
Energy: Metal
2 A1a 032
2 A1a 068
2 A2 006
2 A2 007
2 A2 119
1 A2 146
1 A2 147
1 A2 148
1 A2 150
1 A2 154
1 P-A 002
2 P-A 005
2 P-A 007

# b1ca7f18
Energy: Metal
2 A1 205
1 A1 225
1 A1a 032
2 A2 006
2 A2 007
1 A2 147
1 A2 148
2 A2 150
2 A2 154
2 P-A 002
2 P-A 005
2 P-A 007

# cb5667af
Energy: Darkness, Metal, Water
2 A1 205
1 A1 225
1 A1a 032
2 A2 006
2 A2 007
1 A2 147
2 A2 148
1 A2 150
2 A2 154
2 P-A 002
2 P-A 005
2 P-A 007

# cd305f3d
Energy: Grass, Water
1 A1 225
1 A1a 003
2 A1a 032
2 A2 006
2 A2 007
2 A2 050
2 A2 146
2 A2 148
2 P-A 002
2 P-A 005
2 P-A 007

# cddf0093
Energy: Metal
1 A1 219
1 A1 223
1 A1 225
1 A1a 032
1 A1a 068
2 A2 006
2 A2 007
1 A2 119
1 A2 148
2 A2 154
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# ce510ee1
Energy: Metal
1 A1 219
1 A1 223
1 A1 225
2 A1a 032
2 A1a 068
2 A2 006
2 A2 007
2 A2 119
1 A2 146
1 A2 150
1 A2 154
2 P-A 005
2 P-A 007

# dc14b51d
Energy: Metal
1 A1 181
1 A1 182
1 A1 198
1 A1 223
1 A1 225
1 A1a 032
1 A1a 068
1 A2 006
1 A2 007
1 A2 111
1 A2 119
1 A2 146
1 A2 147
1 A2 148
1 A2 150
1 A2 154
1 P-A 001
1 P-A 002
1 P-A 005
1 P-A 007

# e34d140b
Energy: Metal
1 A1 223
2 A1a 032
2 A1a 068
2 A2 006
2 A2 007
2 A2 119
1 A2 146
1 A2 147
1 A2 148
1 A2 150
1 A2 154
2 P-A 005
2 P-A 007

# e7082b6e
Energy: Metal
2 A1 205
1 A1 225
1 A1a 032
2 A2 006
2 A2 007
1 A2 146
1 A2 147
1 A2 148
1 A2 150
1 A2 154
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# ea5d2ede
Energy: Metal
2 A1 219
1 A1a 032
1 A2 006
1 A2 007
2 A2 111
1 A2 146
2 A2 147
2 A2 148
2 A2 150
2 P-A 001
2 P-A 005
2 P-A 007

# f026a275
Energy: Metal
1 A1a 032
2 A2 006
2 A2 007
1 A2 022
2 A2 111
1 A2 147
2 A2 148
2 A2 150
1 A2 154
2 P-A 002
2 P-A 005
2 P-A 007

# f0b73214
Energy: Metal
2 A1 223
1 A1 225
1 A1a 032
1 A1a 068
1 A2 006
1 A2 007
1 A2 111
1 A2 119
1 A2 146
1 A2 147
1 A2 148
1 A2 150
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# f6cf5fc6
Energy: Metal
1 A1 225
1 A1a 032
1 A1a 068
1 A2 006
1 A2 007
2 A2 111
1 A2 119
2 A2 146
2 A2 147
2 A2 148
1 A2 150
1 A2 155
2 P-A 005
2 P-A 007

# f7e97d4f
Energy: Metal
1 A1a 032
1 A1a 068
1 A2 006
1 A2 007
2 A2 112
1 A2 119
1 A2 120
1 A2 146
1 A2 147
1 A2 148
1 A2 150
2 A2 154
2 P-A 002
2 P-A 005
2 P-A 007
