# 0607c994
Energy: Fire
2 A2 148
1 A2 150
1 A2 155
1 A3 155
2 B1 033
2 B1 034
2 B1 036
2 B1 109
1 B1 121
2 B1 225
2 P-A 005
2 P-A 007

# 1c097b21
Energy: Fire
1 A1 225
1 A2 150
1 A2b 070
2 A3 144
1 A3 155
2 B1 033
1 B1 034
2 B1 036
1 B1 044
1 B1 121
1 B1 217
1 B1 225
1 B1a 065
2 P-A 005
2 P-A 007

# 3330dd2a
Energy: Fire
2 A2 148
1 A2 150
1 A2 155
2 A3 144
2 B1 033
1 B1 034
2 B1 036
2 B1 109
1 B1 121
1 B1 217
1 B1 225
2 P-A 005
2 P-A 007

# 56a8824c
Energy: Fire
1 A2 148
1 A2 150
1 A2 155
2 A3 144
1 A3 155
2 B1 033
1 B1 034
2 B1 036
2 B1 109
1 B1 121
1 B1 217
1 B1 225
2 P-A 005
2 P-A 007

# 6ce3ad07
Energy: Fire
1 A2 147
1 A2 150
2 A3 144
1 A3 155
2 B1 033
1 B1 034
2 B1 036
1 B1 044
1 B1 121
2 B1 217
2 B1 225
2 P-A 005
2 P-A 007

# 6eb20ca7
Energy: Fire
1 A2 147
1 A2 148
1 A2 150
2 A3 144
2 B1 033
1 B1 034
2 B1 036
2 B1 044
1 B1 121
1 B1 217
1 B1 225
2 P-A 005
1 P-A 006
2 P-A 007

# a89bb92e
Energy: Fire
1 A2 150
1 A2b 070
2 A3 144
1 A3 155
1 A3b 010
2 B1 033
1 B1 034
2 B1 036
1 B1 044
1 B1 121
2 B1 217
1 B1 225
2 P-A 005
2 P-A 007

# b39bf049
Energy: Fire
2 A2 148
1 A2 150
1 A2 155
1 A3 155
2 B1 033
2 B1 034
2 B1 036
2 B1 109
1 B1 121
1 B1 223
1 B1 225
2 P-A 005
2 P-A 007

# d42e6bd2
Energy: Fire
1 A1 225
2 A2 148
1 A2 150
2 A3 144
1 A3 155
2 B1 033
2 B1 036
1 B1 044
1 B1 121
1 B1 217
1 B1 225
1 B1a 065
2 P-A 005
2 P-A 007

# de3f11f3
Energy: Fire
2 A2 148
1 A2 150
2 A3 144
1 A3 155
2 B1 033
2 B1 036
2 B1 044
1 B1 121
1 B1 217
2 B1 225
2 P-A 005
2 P-A 007

# e84229b0
Energy: Fire
1 A2 148
1 A2 150
2 A3 144
1 A3 155
2 B1 033
1 B1 034
2 B1 036
1 B1 044
1 B1 121
2 B1 217
2 B1 225
2 P-A 005
2 P-A 007

# e93dd0fe
Energy: Fire
1 A2 150
2 A3 144
1 A3 155
2 B1 033
1 B1 034
2 B1 036
1 B1 044
1 B1 121
2 B1 217
2 B1 225
2 P-A 005
1 P-A 006
2 P-A 007

# fd2d0e80
Energy: Fire
1 A2 150
2 A3 144
2 B1 033
1 B1 034
2 B1 036
2 B1 044
1 B1 121
2 B1 217
1 B1 223
2 B1 225
2 P-A 005
2 P-A 007
