# 02f02db1
Energy: Fighting
1 A1 139
1 A1 140
2 A1 195
1 A1a 068
1 A2 083
1 A2 084
1 A2 146
1 A2 147
2 A2 148
1 A2 154
2 P-A 002
2 P-A 005
2 P-A 007
2 P-A 022

# 049862a8
Energy: Fighting
2 A1 139
2 A1 140
2 A1 195
1 A1 203
1 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007
2 P-A 022

# 07e5e95b
Energy: Fighting
2 A1 139
2 A1 140
2 A1 193
2 A1 195
1 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 2a6e24b5
Energy: Fighting
2 A1 139
2 A1 140
2 A1 193
2 A1 195
2 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 47e776c6
Energy: Fighting
2 A1 139
2 A1 140
1 A1 154
2 A1 193
2 A1 195
2 A1 223
1 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 54f1538e
Energy: Fighting, Psychic
2 A1 124
2 A1 125
2 A1 139
2 A1 140
2 A1 195
2 A1 225
2 P-A 002
2 P-A 005
2 P-A 007
2 P-A 022

# 59527735
Energy: Fighting
2 A1 139
2 A1 140
2 A1 193
2 A1 195
2 A1 203
1 A1 223
2 A1 225
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 6a1eef64
Energy: Fighting
2 A1 139
2 A1 140
2 A1 195
2 A1 203
1 A1 223
2 A1 225
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007
2 P-A 022

# 82ed9c11
Energy: Fighting, Psychic
1 A1 124
2 A1 125
2 A1 139
2 A1 140
1 A1 195
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007
2 P-A 022

# 90c616c4
Energy: Fighting
2 A1 139
2 A1 140
1 A1 193
2 A1 195
1 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007
1 P-A 022

# 947e0041
Energy: Fighting
1 A1 110
2 A1 111
2 A1 139
2 A1 140
2 A1 195
1 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007
2 P-A 022

# a1bd44a8
Energy: Fighting
1 A1 124
1 A1 125
2 A1 139
2 A1 140
1 A1 154
1 A1 193
1 A1 195
1 A1 223
1 A1 225
2 A1a 047
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# b9e9b865
Energy: Fighting
2 A1 110
2 A1 111
2 A1 139
2 A1 140
2 A1 195
2 A1 225
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007
2 P-A 022

# be02c2bc
Energy: Fighting
2 A1 139
2 A1 140
2 A1 193
2 A1 195
2 A1 198
1 A1 223
1 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# c31f81a9
Energy: Fighting
2 A1 139
2 A1 140
2 A1 193
1 A1 195
2 A1 198
2 A1 210
1 A1 218
1 A1 223
1 A1 225
2 P-A 001
2 P-A 005
2 P-A 007

# ca506f62
Energy: Fighting
2 A1 139
2 A1 140
2 A1 195
1 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007
2 P-A 022

# d57e7cef
Energy: Fighting, Psychic
2 A1 124
2 A1 125
2 A1 139
2 A1 140
1 A1 193
1 A1 195
1 A1 223
1 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# ebbe5389
Energy: Fighting
2 A1 139
2 A1 140
1 A1 154
2 A1 195
2 A1 223
2 A1 225
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007
2 P-A 022

# f953c720
Energy: Fighting
2 A1 139
2 A1 140
2 A1 195
1 A1 203
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007
2 P-A 022

# ff155c55
Energy: Fighting
2 A1 139
2 A1 140
1 A1 154
1 A1 193
2 A1 195
1 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007
1 P-A 022
