# 009171db
Energy: Fighting
1 A2 068
1 A2 069
1 A2 095
1 A2 146
1 A2 148
1 A2 150
1 A2 155
2 A3 144
2 A3 155
2 A3a 054
1 A3a 055
2 A3a 056
2 P-A 005
2 P-A 007

# 02d2eb6f
Energy: Fighting
1 A1 130
1 A1 225
1 A2 068
1 A2 069
2 A2 095
1 A2 150
1 A2b 069
2 A3 144
1 A3 149
2 A3a 054
1 A3a 055
2 A3a 056
2 P-A 005
2 P-A 007

# 15277a5e
Energy: Fighting
2 A2 068
1 A2 069
2 A2 095
2 A2 150
1 A2 155
2 A3 144
1 A3 155
2 A3a 054
1 A3a 055
2 A3a 056
2 P-A 005
2 P-A 007

# 179d4af6
Energy: Fighting
2 A1 130
1 A1 225
2 A2 095
1 A2 146
1 A2 147
1 A2 155
1 A2b 070
2 A3 144
1 A3 151
2 A3a 054
2 A3a 056
2 P-A 005
2 P-A 007

# 19a504f7
Energy: Fighting
2 A2 068
1 A2 069
2 A2 095
1 A2 150
2 A3 144
1 A3 155
1 A3a 055
2 A3a 056
2 B1 201
1 B1 223
1 B1 225
2 P-A 005
2 P-A 007

# 1cdf4fc1
Energy: Fighting
1 A1 225
2 A2 068
1 A2 069
2 A2 095
1 A2 150
1 A2b 071
2 A3 144
1 A3 155
2 A3a 054
1 A3a 055
2 A3a 056
2 P-A 005
2 P-A 007

# 21ad6789
Energy: Fighting
2 A2 068
1 A2 069
2 A2 095
1 A2 146
1 A2 150
1 A2 155
2 A3 144
1 A3 155
2 A3a 054
1 A3a 055
2 A3a 056
2 P-A 005
2 P-A 007

# 23933c4c
Energy: Fighting
2 A2 068
2 A2 095
1 A2 146
1 A2 147
1 A2b 069
2 A3 144
1 A3 151
1 A3 155
2 A3a 054
2 A3a 056
2 P-A 005
1 P-A 006
2 P-A 007

# 246b4589
Energy: Fighting
2 A2 068
1 A2 069
2 A2 095
1 A2 150
1 A2b 070
2 A3 144
2 A3a 054
2 A3a 056
1 B1 202
2 B1 225
2 P-A 005
2 P-A 007

# 267c8f06
Energy: Fighting
1 A1 223
1 A1a 047
2 A2 068
1 A2 069
2 A2 095
1 A2 147
2 A3 144
1 A3 155
2 A3a 054
1 A3a 055
2 A3a 056
2 P-A 005
2 P-A 007

# 275c0ed0
Energy: Fighting
2 A1 130
1 A2 069
2 A2 095
1 A2 150
1 A2 155
2 A3 144
1 A3 151
1 A3 155
2 A3a 054
1 A3a 055
2 A3a 056
2 P-A 005
2 P-A 007

# 2fb41a02
Energy: Fighting
2 A2 068
1 A2 069
2 A2 095
1 A2 150
1 A2 155
2 A3 144
2 A3 155
2 A3a 054
1 A3a 055
2 A3a 056
2 P-A 005
2 P-A 007

# 35703619
Energy: Fighting
1 A1 223
2 A2 068
1 A2 069
2 A2 095
1 A2 147
1 A2b 069
2 A3 144
1 A3 155
2 A3a 054
1 A3a 055
2 A3a 056
2 P-A 005
2 P-A 007

# 368757bc
Energy: Fighting
2 A2 068
2 A2 095
2 A2 146
1 A2 155
1 A2b 069
2 A3 144
2 A3 155
2 A3a 054
2 A3a 056
2 P-A 005
2 P-A 007

# 3eac8a86
Energy: Fighting
1 A1 225
2 A2 068
1 A2 069
2 A2 095
1 A2 147
1 A2b 069
2 A3 144
1 A3 155
2 A3a 054
1 A3a 055
2 A3a 056
2 P-A 005
2 P-A 007

# 4aeb9e53
Energy: Fighting
2 A2 068
1 A2 095
1 A2 147
1 A2 150
2 A3 144
1 A3 155
1 A3a 055
2 A3a 056
2 B1 201
2 B1 225
1 B2 147
2 P-A 005
2 P-A 007

