# 2cc9e31e
Energy: Lightning
1 A2 147
1 A2b 070
2 A3 144
1 A3 155
1 A3a 021
1 A3a 065
2 A4 067
1 A4 068
2 A4 069
1 A4 071
1 A4 151
2 A4 156
2 P-A 005
2 P-A 007

# 3cc5861a
Energy: Lightning
1 A1 225
1 A2 148
1 A2 150
1 A3 066
2 A3 144
1 A3 155
1 A3a 021
2 A4 067
2 A4 069
1 A4 151
2 A4 156
2 P-A 005
1 P-A 006
2 P-A 007

# 402d7402
Energy: Lightning
1 A2 146
1 A2 150
1 A2b 070
1 A3 144
1 A3 151
1 A3a 064
2 A4 067
2 A4 069
1 A4 072
2 A4 156
1 A4 157
1 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# 4460bf21
Energy: Lightning
1 A1 225
1 A2 150
1 A2b 070
2 A3 144
1 A3 151
1 A3 155
1 A3a 021
1 A4 066
2 A4 067
2 A4 069
1 A4 151
2 A4 156
2 P-A 005
2 P-A 007

# 5b044116
Energy: Lightning
1 A2b 070
1 A3 066
2 A3 144
1 A3 151
1 A3 155
1 A3a 021
1 A4 066
2 A4 067
1 A4 068
2 A4 069
1 A4 151
2 A4 156
2 P-A 005
2 P-A 007

# 6fb686d7
Energy: Lightning
1 A1 225
1 A2 146
1 A2 150
1 A2b 070
2 A3 144
1 A3a 021
2 A4 067
1 A4 068
2 A4 069
1 A4 151
2 A4 156
2 P-A 005
1 P-A 006
2 P-A 007

# 8f220c69
Energy: Lightning
1 A2 150
1 A2b 070
2 A3 144
1 A3 151
2 A3 155
1 A3a 021
1 A4 066
2 A4 067
1 A4 068
2 A4 069
2 A4 156
2 P-A 005
2 P-A 007

# aba5c5cc
Energy: Lightning
1 A1 112
1 A1 225
1 A2 150
1 A2 155
1 A2b 069
2 A3 144
1 A3a 021
2 A4 067
2 A4 069
1 A4 151
2 A4 156
1 P-A 002
2 P-A 005
2 P-A 007
