# 0ed60954
Energy: Fighting
2 A2 068
1 A2 069
2 A2 095
1 A2 155
1 A2b 069
1 A2b 071
2 A3 144
2 A3a 060
2 A3a 061
2 A3a 067
2 P-A 005
2 P-A 007

# b0d6a066
Energy: Fighting
1 A1 225
2 A2 068
1 A2 069
2 A2 095
1 A2 150
1 A2 155
1 A2b 069
2 A3 144
2 A3a 060
2 A3a 061
2 A3a 067
1 P-A 005
2 P-A 007

# bba52779
Energy: Fighting
1 A1 223
1 A1 225
2 A2 068
2 A2 095
1 A2 146
1 A2 155
2 A3 144
1 A3 155
2 A3a 060
2 A3a 061
1 A3a 067
2 P-A 005
2 P-A 007

# e2cd3cec
Energy: Fighting
1 A1 225
2 A2 068
1 A2 069
2 A2 095
1 A2 146
2 A3 144
1 A3 155
2 A3a 060
2 A3a 061
1 A3a 064
1 A3a 067
2 P-A 005
2 P-A 007

# e58c9b20
Energy: Fighting
1 A1 225
2 A2 068
1 A2 069
2 A2 095
1 A2 147
1 A2 150
1 A2 155
2 A3 144
1 A3 151
2 A3a 060
2 A3a 061
2 P-A 005
2 P-A 007
