# 0d766627
Energy: Grass
1 A1 005
1 A1 011
1 A1 012
1 A1 013
2 A1 219
2 A1a 007
2 A1a 008
2 A1a 068
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 352c156e
Energy: Grass
1 A1 011
1 A1 012
1 A1 013
2 A1 219
2 A1 225
2 A1a 007
2 A1a 008
1 A1a 068
2 A2 022
1 A2 147
1 P-A 002
2 P-A 005
2 P-A 007

# 69556fb1
Energy: Grass
1 A1 011
1 A1 012
1 A1 013
2 A1 219
2 A1a 007
2 A1a 008
2 A2 147
1 A2 148
2 A2 150
2 P-A 001
2 P-A 002
2 P-A 007

# 8bba9c1f
Energy: Grass
1 A1 011
1 A1 012
1 A1 013
1 A1 219
1 A1 223
2 A1 225
2 A1a 007
2 A1a 008
1 A1a 068
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007
