# 183cc35a
Energy: Lightning
1 A1 096
1 A1 102
1 A1 104
1 A1 105
1 A1 106
2 A1 110
2 A1 111
1 A1 206
1 A1 223
1 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 2e9e0903
Energy: Lightning
1 A1 096
1 A1 104
1 A1 105
1 A1 106
2 A1 110
2 A1 111
2 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 50a8230e
Energy: Lightning
2 A1 094
1 A1 095
1 A1 096
1 A1 099
1 A1 100
1 A1 104
2 A1 110
2 A1 111
2 A1 223
2 A1 225
1 P-A 001
2 P-A 005
2 P-A 007

# 845dd281
Energy: Lightning
2 A1 094
1 A1 095
1 A1 096
1 A1 104
2 A1 110
2 A1 111
1 A1 223
1 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# d0fc8059
Energy: Lightning
1 A1 096
1 A1 097
1 A1 098
1 A1 101
1 A1 104
1 A1 105
1 A1 106
2 A1 110
2 A1 111
1 A1 198
2 A1 223
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# e2f8d22a
Energy: Lightning
1 A1 094
1 A1 095
1 A1 096
1 A1 097
1 A1 098
1 A1 101
1 A1 102
1 A1 104
2 A1 110
2 A1 111
1 A1 112
1 A1 206
1 A1 223
2 P-A 001
1 P-A 006
2 P-A 007

# f18bddee
Energy: Lightning
1 A1 096
1 A1 099
1 A1 100
1 A1 104
1 A1 105
1 A1 106
2 A1 110
2 A1 111
1 A1 223
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# f6265b25
Energy: Lightning
1 A1 096
1 A1 104
2 A1 110
2 A1 111
2 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 006
2 P-A 007
