# 22655044
Energy: Metal
1 A1 225
1 A2 150
1 A3 016
2 A3 085
1 A3 086
2 A3 122
2 A3 144
1 A3 155
1 A3a 027
1 A3a 054
1 A3a 056
2 A3b 067
2 P-A 005
2 P-A 007

# 994686cd
Energy: Metal
1 A2 147
1 A2b 069
2 A3 085
1 A3 086
2 A3 122
2 A3 144
2 A3 155
2 A3a 054
1 A3a 055
2 A3a 056
2 P-A 005
2 P-A 007

# cffbd2cd
Energy: Metal
1 A1 225
1 A2 146
1 A2 147
1 A2b 069
1 A2b 072
1 A3 085
2 A3 122
2 A3 144
1 A3 155
2 A3a 054
2 A3a 056
1 A3b 067
1 P-A 005
1 P-A 006
2 P-A 007

# f87bbcff
Energy: Metal
1 A1 225
1 A2b 071
2 A3 085
1 A3 086
2 A3 122
2 A3 144
2 A3 155
2 A3a 054
1 A3a 055
2 A3a 056
2 P-A 005
2 P-A 007
