# 1eb267c2
Energy: Fighting
1 A1 225
2 A2 092
1 A2 150
1 A2b 070
2 A3a 028
2 B1 225
2 B3 078
2 B3 079
1 B3 154
2 P-A 005
2 P-A 007
2 P-B 029

# 29eb31ed
Energy: Fighting
1 A2 091
1 A2 092
1 A2 147
1 A2 148
2 A4a 023
2 B1 225
2 B2 083
2 B2 145
2 B2 153
2 P-A 005
2 P-A 007
2 P-B 029

# 44c8ee4c
Energy: Fighting, Psychic
1 A1 223
1 A2 092
1 A2 150
1 A2 154
1 A2b 042
1 A2b 071
1 A3a 060
1 A3a 061
1 B1 225
2 B2 083
1 B2 153
2 P-A 002
2 P-A 005
2 P-A 007
2 P-B 029

# 6dbd9023
Energy: Fighting
1 A1 225
2 A2 092
1 A2 150
1 A2b 070
2 A3a 028
1 B1 225
1 B2 145
2 B3 078
2 B3 079
1 B3 149
1 B3 154
1 P-A 005
2 P-A 007
2 P-B 029

# da74da88
Energy: Fighting
1 A1 225
2 A2 091
2 A2 092
1 A2 148
1 A2 150
2 A4 101
1 B1 225
2 B2 083
1 B2 153
1 P-A 002
2 P-A 005
2 P-A 007
2 P-B 029
