# 2b8c0d87
Energy: Grass
1 A1 225
1 A2 150
1 A3 144
1 A3a 007
1 A3a 008
1 B1 225
1 B1a 067
2 B3 005
2 B3 006
2 B3 007
2 B3 153
2 P-A 002
1 P-A 005
2 P-A 007

# d0164d77
Energy: Darkness, Grass
1 A1 225
1 A2 150
1 A3a 007
1 A3a 008
2 B1 225
2 B1a 067
2 B3 005
2 B3 006
2 B3 007
2 B3 153
1 P-A 002
1 P-A 005
2 P-A 007

# d15bb121
Energy: Grass
1 A2 150
1 A3 155
2 B1 225
1 B1a 065
2 B1a 067
1 B3 004
2 B3 005
2 B3 006
2 B3 007
1 B3 147
2 B3 153
1 P-A 002
2 P-A 007

# f5128658
Energy: Grass
1 A1 219
1 A2 150
1 A3 147
2 B1 225
1 B1a 065
2 B1a 067
1 B3 004
2 B3 005
2 B3 006
2 B3 007
2 B3 153
1 P-A 002
2 P-A 007
