# 00fecdb2
Energy: Psychic
2 A1 021
2 A1 023
2 A1 115
2 A1 116
2 A1 117
1 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 094f185c
Energy: Grass
2 A1 021
2 A1 023
1 A1 115
1 A1 116
1 A1 117
2 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 144ead78
Energy: Grass, Psychic
2 A1 021
1 A1 022
2 A1 023
2 A1 115
2 A1 116
2 A1 117
1 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 17cea329
Energy: Psychic
2 A1 022
2 A1 023
2 A1 115
2 A1 116
2 A1 117
1 A1 223
1 A1 225
2 A1a 001
2 A1a 068
2 P-A 005
2 P-A 007

# 196e811d
Energy: Grass, Psychic
2 A1 021
1 A1 023
1 A1 115
2 A1 116
2 A1 117
2 A1 219
1 A1 223
1 A1 225
2 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 275ea7a0
Energy: Psychic
2 A1 021
2 A1 023
2 A1 115
2 A1 116
2 A1 117
1 A1 196
1 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 29daa670
Energy: Grass, Psychic
2 A1 021
2 A1 023
2 A1 115
2 A1 116
2 A1 117
2 A1 219
2 A1 225
2 P-A 002
2 P-A 005
2 P-A 007

# 336ffef9
Energy: Psychic
2 A1 023
2 A1 115
2 A1 116
2 A1 117
1 A1 223
1 A1 225
2 A1a 001
1 A1a 002
1 A1a 056
2 A1a 068
2 P-A 005
2 P-A 007

# 36fe012a
Energy: Grass, Psychic
2 A1 023
2 A1 115
2 A1 116
2 A1 117
2 A1 219
1 A1 223
1 A1 225
2 A1a 001
1 A1a 032
1 P-A 002
2 P-A 005
2 P-A 007

# 381d5f20
Energy: Psychic
2 A1 023
2 A1 115
2 A1 116
2 A1 117
1 A1 225
2 A1a 001
1 A1a 032
2 A1a 068
2 P-A 001
2 P-A 005
2 P-A 007

# 3f67e831
Energy: Psychic
2 A1 023
2 A1 115
2 A1 116
2 A1 117
1 A1 203
1 A1 223
1 A1 225
2 A1a 001
1 A1a 002
