# 04c46cf3
Energy: Lightning
2 A1 195
1 A1a 068
2 A2 051
2 A2 052
2 A2 053
2 A2 146
1 A2 150
2 A2 154
1 P-A 005
1 P-A 006
2 P-A 007
2 P-A 022

# 28735cbf
Energy: Lightning
1 A1 097
1 A1 098
1 A1 102
1 A1 193
1 A1 195
2 A1 203
1 A1a 061
2 A1a 068
1 A2 053
2 A2 146
1 A2 150
2 A2 154
2 P-A 005
2 P-A 007

# 33f15f77
Energy: Lightning
2 A1 097
2 A1 098
2 A1 195
1 A1 225
2 A2 053
1 A2 147
2 A2 154
2 P-A 002
2 P-A 005
2 P-A 007
2 P-A 022

# 448d7e39
Energy: Lightning
2 A1 097
2 A1 098
2 A1 193
2 A1 195
1 A1 225
2 A2 053
1 A2 061
1 A2 147
2 A2 148
1 A2 154
2 P-A 005
2 P-A 007
