# 04d53eca
Energy: Darkness
2 A2 098
2 A2 099
1 A2 146
2 A2 148
2 A2b 047
2 A2b 048
1 A2b 069
1 A2b 072
2 A3 146
2 P-A 005
1 P-A 006
2 P-A 007

# 84f086fa
Energy: Darkness
1 A1a 068
2 A2 099
1 A2 110
1 A2 150
2 A2b 047
2 A2b 048
2 A2b 070
2 A3 146
1 A3 151
2 A4 115
2 P-A 005
2 P-A 007

# 85150892
Energy: Darkness
1 A1 164
1 A1 165
1 A1 225
1 A2 098
1 A2 099
1 A2 110
1 A2 150
1 A2 154
1 A2 155
1 A2b 047
1 A2b 048
1 A2b 070
1 A3 146
1 A3 151
1 A3a 042
1 A3a 044
1 A3a 045
1 P-A 002
1 P-A 005
1 P-A 007

# 8611d89a
Energy: Darkness
1 A1a 068
1 A2 098
2 A2 099
1 A2 110
1 A2 150
2 A2b 047
1 A2b 048
2 A2b 070
1 A2b 071
1 A2b 072
2 A3 146
1 A3a 064
2 P-A 005
2 P-A 007
