# 1673cabb
Energy: Fire
2 A1 033
2 A1a 068
1 A2 147
1 A2b 009
2 A2b 010
1 A2b 069
2 A3 155
2 A3a 009
2 A3a 069
1 P-A 001
2 P-A 005
2 P-A 007

# 21dd75d2
Energy: Fire
2 A1 033
1 A1a 068
1 A2 146
1 A2b 009
2 A2b 010
1 A2b 069
1 A2b 071
2 A3 144
2 A3 155
2 A3a 009
1 A3a 069
2 P-A 005
2 P-A 007

# 36dde9cc
Energy: Fire
1 A1a 068
1 A2 147
2 A2b 008
2 A2b 010
1 A2b 069
1 A2b 071
2 A3 144
1 A3 151
2 A3 155
2 A3a 009
1 A3a 069
2 P-A 005
2 P-A 007

# 3f305ba9
Energy: Fire
1 A1a 068
1 A2 146
2 A2 147
2 A2b 008
1 A2b 009
2 A2b 010
1 A2b 069
1 A2b 071
2 A3 155
2 A3a 009
1 A3a 069
2 P-A 005
2 P-A 007

# 5f382d48
Energy: Fire
1 A2 146
1 A2 150
2 A2b 008
1 A2b 009
2 A2b 010
1 A2b 069
2 A3 144
1 A3 155
2 A3a 009
2 A3a 069
2 P-A 005
1 P-A 006
2 P-A 007

# 6b70011f
Energy: Fire
1 A1 225
1 A2 147
2 A2b 008
1 A2b 009
2 A2b 010
2 A3 144
2 A3 155
2 A3a 009
2 A3a 069
2 P-A 005
1 P-A 006
2 P-A 007

# 76d3e4ed
Energy: Fire
1 A2 146
2 A2b 008
1 A2b 009
2 A2b 010
1 A2b 069
1 A2b 071
2 A3 144
2 A3 155
2 A3a 009
2 A3a 069
2 P-A 005
2 P-A 007

# 80023fa0
Energy: Fire
1 A1 033
1 A1 225
1 A2 147
1 A2b 008
1 A2b 009
2 A2b 010
1 A2b 070
2 A3 144
1 A3 151
1 A3 155
2 A3a 009
1 A3a 069
2 P-A 005
1 P-A 006
2 P-A 007

# c58d0638
Energy: Fire
1 A1a 068
1 A2 146
2 A2b 008
1 A2b 009
2 A2b 010
1 A2b 069
1 A2b 071
2 A3 144
2 A3 155
2 A3a 009
1 A3a 069
2 P-A 005
2 P-A 007
