# 064c95b1
Energy: Lightning
1 A2 058
2 A2 060
2 A2 153
1 A2 155
1 A3 066
2 A3 144
2 A3a 019
1 A3a 064
1 A3a 065
2 A4 151
1 P-A 002
2 P-A 005
2 P-A 007

# 222c75ab
Energy: Lightning
2 A2 058
2 A2 060
1 A2 146
2 A2 153
1 A2 155
2 A3 144
1 A3 151
2 A3a 019
1 A3a 021
2 A3a 065
2 P-A 005
2 P-A 007

# 6258e2c5
Energy: Lightning
1 A2 058
2 A2 060
2 A2 153
1 A2 155
2 A3 144
1 A3 151
2 A3a 019
1 A3a 064
1 A3a 065
2 A4 151
1 P-A 002
2 P-A 005
2 P-A 007

# 803c9238
Energy: Lightning
2 A2 058
1 A2 060
1 A2 147
1 A2 150
1 A2 153
1 A2 155
1 A3 066
2 A3 144
2 A3a 019
1 A3a 065
1 A4 151
1 B1 088
1 B1 225
2 P-A 005
2 P-A 007

# a6423e31
Energy: Lightning
2 A2 058
1 A2 060
1 A2 150
1 A2 153
2 A3 066
2 A3 144
2 A3a 019
1 A3a 065
1 B1 088
1 B1 223
1 B1 225
2 P-A 005
1 P-A 006
2 P-A 007

# b1833b33
Energy: Lightning
2 A2 058
2 A2 060
2 A2 153
1 A2 155
1 A2b 070
1 A3 066
2 A3 144
1 A3 151
2 A3a 019
2 A3a 065
2 P-A 005
2 P-A 007
