# 98b3a256
Energy: Lightning
2 A1 097
2 A1 098
2 A2 053
2 A2 058
2 A2 060
2 A2 153
1 A2b 025
1 A3 066
2 A3 144
2 P-A 005
2 P-A 007

# d4807b35
Energy: Lightning
1 A1 097
1 A1 098
1 A1 225
1 A2 053
1 A2 056
1 A2 057
1 A2 058
1 A2 060
1 A2 147
1 A2 153
1 A2 154
1 A2 155
1 A3 144
1 A3 151
1 A3 155
1 A3a 065
1 A4 151
1 P-A 001
1 P-A 005
1 P-A 007

# d8fdf9b5
Energy: Lightning
1 A1 097
2 A1 098
1 A2 051
1 A2 053
2 A2 058
2 A2 060
1 A2 146
2 A2 153
2 A3 144
1 A4 066
1 A4 151
2 P-A 005
2 P-A 007

# f18141f7
Energy: Lightning
2 A1 097
1 A1 225
1 A1a 068
2 A2 052
2 A2 053
1 A2 058
1 A2 059
1 A2 060
1 A2 146
1 A2 147
1 A2 150
1 A2 153
1 P-A 002
2 P-A 005
2 P-A 007

# f2164711
Energy: Lightning
2 A1 098
2 A2 051
2 A2 053
2 A2 058
1 A2 059
2 A2 060
1 A2 146
2 A2 153
1 A2 154
1 A2b 069
2 A3 144
2 P-A 007
