# 0b103c8a
Energy: Water
2 A2 147
1 A2 150
1 A2a 072
2 A3 144
2 A4a 020
1 B1 225
1 B2 033
1 B2 036
2 B2 147
1 B2 154
1 B2a 034
1 B2a 036
2 P-A 005
2 P-A 007

# 0eff1d73
Energy: Water
1 A2 155
2 A3 144
1 A3 151
2 A4a 020
1 B1 223
1 B1a 069
1 B2 033
1 B2 034
1 B2 036
1 B2 145
2 B2a 034
2 B2a 036
2 P-A 005
2 P-A 007

# 18348069
Energy: Water
1 A2 148
1 A2 150
1 A2 155
1 A2b 070
2 A3 144
2 A4a 020
1 A4a 067
1 B1 225
1 B2 034
1 B2 036
1 B2 145
1 B2a 034
1 B2a 036
2 P-A 005
2 P-A 007
1 P-B 026

# 44ba104f
Energy: Water
1 A2 147
1 A2 150
2 A3 144
2 A4a 020
1 A4a 067
1 B1 225
1 B2 034
1 B2 036
1 B2 145
1 B2a 036
1 B3a 071
2 P-A 005
2 P-A 007
2 P-B 026
1 P-B 037

# 4ce24527
Energy: Water
1 A2 150
1 A2a 072
1 A2b 070
2 A3 144
2 A4a 020
1 A4a 023
1 B1 223
2 B2 033
1 B2 035
1 B2 036
1 B2 145
2 B2 147
2 P-A 005
2 P-A 007

# ca17448c
Energy: Water
1 A1 225
2 A2 148
1 A2 150
1 A2b 070
2 A3 144
2 A4a 020
1 B1 225
1 B2 036
1 B2 145
1 B2 154
1 B2a 034
1 B2a 036
2 P-A 005
2 P-A 007
1 P-B 026

# e021b3c2
Energy: Water
1 A2 155
2 A3 144
2 A4a 020
1 B1 219
1 B1 223
1 B1a 069
1 B2 033
1 B2 034
1 B2 036
1 B2 145
2 B2a 034
2 B2a 036
2 P-A 005
2 P-A 007
