# 1936dfec
Energy: Fire
1 A1 037
1 A1 221
1 A1 225
1 A1a 010
1 A1a 011
1 A1a 012
1 A2 024
1 A2 146
1 A2 147
1 A2 150
1 A2 154
1 A2 155
1 A2b 069
1 A2b 070
1 A2b 072
1 A4 026
1 A4 032
1 A4 151
1 P-A 005
1 P-A 007

# 6a7bb1ae
Energy: Fire
2 A1 037
1 A1 038
2 A1 221
2 A1a 010
2 A1a 011
1 A2 147
1 A2 150
1 A4 026
2 A4 032
2 B1 217
2 P-A 005
2 P-A 007

# b16a711f
Energy: Fire
1 A1 037
1 A1 038
1 A1 042
1 A1 043
1 A1 044
1 A1a 010
1 A1a 011
1 A2 023
2 A2 154
1 A4 025
1 A4 026
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# cd7dfd3a
Energy: Fire
2 A1 037
1 A1 038
2 A1 221
1 A1a 010
1 A1a 011
1 A2 147
1 A2 150
1 A2b 011
1 A2b 070
1 A4 026
2 A4 151
1 A4 158
2 P-A 005
1 P-A 006
2 P-A 007

# ea845b79
Energy: Fire
2 A1 037
2 A1 221
1 A1 225
2 A1a 010
2 A1a 011
1 A2 147
2 A4 026
2 A4 032
1 A4 157
2 P-A 005
1 P-A 006
2 P-A 007

# fa5da61a
Energy: Fire
2 A1 037
1 A1 038
1 A1 044
2 A1 221
1 A1a 010
1 A1a 011
2 A2 146
1 A2 147
1 A2 150
1 A2b 070
1 A4 026
1 A4 158
1 P-A 002
2 P-A 005
2 P-A 007
