# 00efd685
Energy: Lightning
2 A1 094
1 A1 096
1 A2 150
1 A2b 070
1 A3 058
1 A3 066
1 A3a 065
2 A4 066
2 B1 225
1 B2 150
1 B2 153
1 B3 147
1 B3b 022
2 P-A 005
2 P-A 007

# 759a6186
Energy: Lightning
1 A1 096
1 A1 225
1 A1a 068
1 A2 147
1 A2 150
2 A3 058
2 A3 066
1 B1 225
2 B2 145
2 B2a 086
2 B2b 022
2 P-A 005
2 P-A 007

# 924646ca
Energy: Lightning
1 A1 094
1 A1 096
1 A2 150
1 A2 155
1 A2b 069
1 A2b 070
1 A2b 071
1 A3 058
2 A3a 021
1 A3a 064
1 A3a 065
1 A4 066
1 A4 071
2 A4 151
1 P-A 002
1 P-A 005
2 P-A 007
