# 21998210
Energy: Lightning
1 A2 150
1 A2b 070
1 A3 066
2 A3 144
2 A3a 065
2 B1 225
2 B2a 038
2 B2a 040
1 B2a 090
1 B2b 026
1 B2b 027
2 P-A 005
2 P-A 007

# 730ac24b
Energy: Lightning
1 A2 150
1 A2b 070
1 A3 066
2 A3 144
1 A3a 065
2 B1 225
2 B2a 038
2 B2a 040
2 B2a 090
1 B2b 026
1 B2b 027
2 P-A 005
2 P-A 007

# a36c0663
Energy: Lightning
1 A2 150
1 A2b 070
2 A3 144
2 A3a 065
2 B1 225
2 B2a 038
2 B2a 040
1 B2a 086
1 B2a 090
1 B2b 026
1 B2b 027
2 P-A 005
2 P-A 007

# f88533d1
Energy: Lightning
1 A2 150
2 A3 144
1 B1 225
2 B2a 038
2 B2a 040
2 B2a 086
2 B2a 090
2 B2b 027
2 P-A 005
1 P-A 006
1 P-A 007
2 P-B 043
