# 16063f47
Energy: Lightning
2 A1 098
1 A1 225
2 A2 051
1 A2 147
1 A2 148
1 A2 150
2 A3 066
1 B1 225
2 B1a 026
2 B1a 065
1 B1a 068
2 P-A 005
2 P-A 007

# 30b68b8e
Energy: Lightning
2 A1 098
1 A1 225
1 A2 148
1 A2 150
2 A3 066
1 B1 225
2 B1a 024
2 B1a 026
2 B1a 065
1 B1a 068
2 P-A 005
1 P-A 006
2 P-A 007

# 31115ac5
Energy: Lightning
2 A1 098
2 A2 147
1 A2 150
1 A2 155
2 A3 066
1 B1 225
2 B1a 024
2 B1a 026
2 B1a 065
1 B1a 068
2 P-A 005
2 P-A 007

# 579d4296
Energy: Lightning
2 A1 097
2 A1 098
1 A1 225
2 A2 148
1 A2 150
1 A2 155
1 A2b 070
1 B1 225
2 B1a 026
2 B1a 065
1 B1a 068
2 P-A 005
2 P-A 007

# 57a76341
Energy: Lightning
2 A1 098
2 A2 147
1 A2 150
1 A3 066
1 A3 151
1 B1 225
2 B1a 024
2 B1a 026
2 B1a 065
1 B1a 068
2 P-A 005
1 P-A 006
2 P-A 007

# a592c640
Energy: Lightning
2 A1 098
1 A2 147
1 A2 150
2 A3 066
1 B1 225
1 B1 226
2 B1a 024
2 B1a 026
2 B1a 065
1 B1a 068
2 P-A 005
1 P-A 006
2 P-A 007

# ce3a9d9d
Energy: Lightning
2 A1 098
2 A2 148
1 A2 150
1 A4 070
1 B1 225
1 B1 226
2 B1a 024
2 B1a 026
2 B1a 065
1 B1a 068
2 P-A 005
1 P-A 006
2 P-A 007
