# 091b1303
Energy: Fire
1 A3 142
2 B1 217
1 B2a 086
2 B3 137
2 B3b 010
2 B3b 025
2 B3b 034
2 B3b 038
2 B3b 067
2 P-A 005
2 P-A 007

# 0b997a49
Energy: Fire
1 A1 225
1 B1 225
1 B2 154
1 B2a 093
2 B3 137
2 B3b 010
2 B3b 025
2 B3b 034
2 B3b 038
1 B3b 064
2 B3b 067
1 P-A 005
2 P-A 007

# 1fb6bae3
Energy: Fire
1 A2 150
2 B1 217
1 B1 225
1 B2a 093
2 B3 137
2 B3b 010
2 B3b 025
2 B3b 034
2 B3b 038
1 B3b 067
2 P-A 005
2 P-A 007

# 295ea1e9
Energy: Fire
2 B1 217
1 B2a 086
2 B3 137
1 B3 155
2 B3b 010
2 B3b 025
2 B3b 034
2 B3b 038
2 B3b 067
2 P-A 005
2 P-A 007

# 2bb28899
Energy: Fire
1 A1 225
2 B1 217
1 B2 154
1 B2a 086
2 B3 137
1 B3 155
2 B3b 010
2 B3b 025
2 B3b 034
2 B3b 038
2 B3b 067
2 P-A 007

# 31f9e580
Energy: Fire
1 A2 150
2 B1 217
1 B2 154
1 B2a 086
2 B3 137
1 B3 155
2 B3b 010
2 B3b 025
2 B3b 034
2 B3b 038
2 B3b 067
2 P-A 007

# 326a10a0
Energy: Lightning
1 A2 150
1 A4 066
1 A4a 023
2 B1 225
1 B1 226
2 B3 137
1 B3 155
2 B3b 010
2 B3b 025
2 B3b 034
2 B3b 038
2 B3b 067
1 P-A 007

# 3364b2f0
Energy: Fire
1 A2 150
1 A4 032
1 B1 217
1 B1 225
1 B1 226
2 B3 137
1 B3 155
2 B3b 010
2 B3b 025
2 B3b 034
2 B3b 038
2 B3b 067
2 P-A 007

# 339c4861
Energy: Fire
2 B1 225
1 B2 145
1 B2 154
2 B3 137
2 B3b 010
2 B3b 025
2 B3b 034
2 B3b 038
2 B3b 067
2 P-A 005
2 P-A 007

# 365e25ea
Energy: Fire
1 A1 225
1 A2 150
1 B1 217
1 B2a 086
2 B3 137
2 B3b 010
2 B3b 025
2 B3b 034
2 B3b 038
2 B3b 067
2 P-A 005
2 P-A 007

# 3ee5b688
Energy: Fire
1 A2 150
2 B1 217
2 B1 225
2 B3 137
1 B3 155
2 B3b 010
2 B3b 025
2 B3b 034
2 B3b 038
1 B3b 067
1 P-A 005
2 P-A 007

# 5070e27b
Energy: Fire
1 A2 150
2 B1 217
1 B1 225
1 B2 154
2 B3 137
1 B3 155
2 B3b 010
2 B3b 025
2 B3b 034
2 B3b 038
2 B3b 067
2 P-A 007

# 5d0bab60
Energy: Fire
2 B1 217
1 B1 225
2 B3 137
1 B3 155
2 B3b 010
2 B3b 025
2 B3b 034
2 B3b 038
2 B3b 067
2 P-A 005
2 P-A 007

# 6cefc538
Energy: Fire
1 A1 225
2 B1 217
2 B2a 086
2 B3 137
2 B3b 010
2 B3b 025
2 B3b 034
2 B3b 038
2 B3b 067
1 P-A 005
2 P-A 007

# 712b25c6
Energy: Fire
1 A2 150
1 B1 217
1 B2 154
2 B3 137
1 B3 155
2 B3b 010
2 B3b 025
2 B3b 034
2 B3b 038
2 B3b 067
2 P-A 005
2 P-A 007

# 8bb1a06d
Energy: Fire
1 A1 225
1 A3 066
2 A4 151
1 B2 154
2 B3 137
2 B3b 010
2 B3b 025
2 B3b 034
2 B3b 038
2 B3b 067
1 P-A 005
2 P-A 007

# 98de84ec
Energy: Fire
1 A2 150
2 B1 217
2 B3 137
1 B3 155
2 B3b 010
2 B3b 025
2 B3b 034
2 B3b 038
2 B3b 067
2 P-A 005
2 P-A 007

# a612ad08
Energy: Fire
2 B1 217
2 B1 225
2 B3 137
2 B3b 010
2 B3b 025
2 B3b 034
2 B3b 038
2 B3b 067
2 P-A 005
2 P-A 007

# a680f196
Energy: Fire
2 B1 217
1 B2 154
1 B2a 093
2 B3 137
2 B3b 010
2 B3b 025
2 B3b 034
2 B3b 038
2 B3b 067
2 P-A 005
2 P-A 007

# b0e88227
Energy: Fire
1 B1 217
2 B2a 086
2 B3 137
1 B3 155
2 B3b 010
2 B3b 025
2 B3b 034
2 B3b 038
2 B3b 067
2 P-A 005
2 P-A 007

# b44bc704
Energy: Fire
1 A2a 073
1 A2b 071
1 A2b 072
2 B1 217
2 B3 137
2 B3b 010
2 B3b 025
2 B3b 034
2 B3b 038
1 B3b 067
2 P-A 005
2 P-A 007

# b8265e88
Energy: Fire
2 B1 217
2 B3 137
2 B3 155
2 B3b 010
2 B3b 025
2 B3b 034
2 B3b 038
2 B3b 067
2 P-A 005
2 P-A 007

# bc1aadd4
Energy: Fire
1 A1 225
1 A2 150
1 A2b 071
1 A4 032
1 B1 225
2 B3 137
2 B3b 010
2 B3b 025
2 B3b 034
2 B3b 038
1 B3b 067
2 P-A 005
2 P-A 007

# c4839194
Energy: Psychic
1 B1 226
2 B3 137
1 B3 148
2 B3b 010
2 B3b 025
2 B3b 031
2 B3b 034
2 B3b 038
2 B3b 067
2 P-A 005
2 P-A 007

# c65668db
Energy: Fire
1 A1 225
1 B1 217
1 B1 225
