# 132150fd
Energy: Water
2 A1 053
1 A1 055
2 A2 050
1 A2 150
1 A2a 072
2 A3 144
2 A4 151
1 B1 225
1 B1a 018
2 B1a 020
1 B1a 055
2 P-A 005
2 P-A 007

# 18a3ece6
Energy: Water
2 A1 053
1 A1 054
1 A1 055
2 A1 220
1 A2 150
1 A2a 072
2 A3 144
2 A4a 023
1 B1 225
1 B1 226
1 B1a 020
1 B1a 069
2 P-A 005
2 P-A 007

# 37c41616
Energy: Water
2 A1 053
1 A1 055
1 A2 147
1 A2 150
1 A3 144
1 A3 155
2 A4a 023
1 B1 225
1 B1a 018
2 B1a 020
1 B2 045
1 B2 145
1 B3 147
2 P-A 005
2 P-A 007

# 496fa947
Energy: Water
2 A1 053
1 A1 055
2 A2 050
1 A2 150
2 A3 144
1 A3 155
1 B1 223
1 B1 225
1 B1a 018
2 B1a 020
2 B1a 055
2 P-A 005
2 P-A 007

# 520d4927
Energy: Water
2 A1 053
1 A1 055
2 A1 220
1 A2 150
1 A2a 072
2 A3 144
1 A3 155
1 A4a 023
1 B1 219
1 B1 225
1 B1a 018
2 B1a 020
2 P-A 005
2 P-A 007

# 5c6b1b58
Energy: Water
2 A1 053
2 A1 055
2 A1 220
1 A2 050
1 A2 150
1 A2a 072
2 A3 144
2 A3a 064
1 B1 225
1 B1a 020
1 B1a 069
2 P-A 005
2 P-A 007

# 9a2857d4
Energy: Water
2 A1 053
1 A1 055
2 A1 220
1 A2 150
1 A2b 070
2 A3 144
2 A4a 023
2 B1 225
1 B1a 018
1 B1a 020
1 B3 148
2 P-A 005
2 P-A 007

# aba56a43
Energy: Water
2 A1 053
1 A1 055
2 A1 220
1 A1 225
1 A2 150
1 A2b 070
2 A3 144
2 A4a 023
2 B1 225
1 B1a 018
1 B1a 020
2 P-A 005
2 P-A 007
