# 44c567d2
Energy: Psychic
1 A1 225
2 A1a 036
1 A1a 037
2 A1a 038
2 A2 148
1 A2 150
2 A3 144
2 A3a 026
2 A3a 027
1 A4 157
2 P-A 005
2 P-A 007

# 50ef1afc
Energy: Psychic
2 A1a 036
1 A1a 037
2 A1a 038
1 A2 147
1 A2 150
1 A2b 070
2 A3 016
1 A3 084
1 A3 144
1 A3 151
1 A3 155
2 A3a 027
2 P-A 005
2 P-A 007

# a7a67d5b
Energy: Psychic
1 A1 127
1 A1 223
1 A1 225
1 A1a 036
1 A1a 037
1 A1a 038
1 A1a 065
1 A2 146
1 A2 147
1 A2 150
1 A2 155
1 A3 080
1 A3 084
1 A3 144
1 A3 155
1 A3a 026
1 A3a 027
1 P-A 001
1 P-A 005
1 P-A 007
