# 42b71b53
Energy: Water
2 A1 098
2 A1 206
1 A1 225
2 A2 051
2 A2 053
2 A2 148
1 A2 150
2 A2a 010
2 A2a 072
2 P-A 005
2 P-A 007

# 5abd0f18
Energy: Grass
2 A1 098
2 A1 219
1 A1 225
1 A1a 032
2 A1a 061
2 A2 051
2 A2 053
1 A2 146
1 A2 150
2 A2a 010
2 P-A 005
2 P-A 007

# 625c67ec
Energy: Lightning
2 A1 097
2 A1 098
2 A1 206
2 A1 219
1 A1 225
2 A2 053
2 A2 146
1 A2 150
2 A2a 010
2 P-A 005
2 P-A 007

# 69ed1b54
Energy: Water
2 A1 098
1 A1a 003
2 A1a 061
1 A1a 068
2 A2 051
2 A2 053
1 A2 146
1 A2 147
1 A2 150
1 A2 154
2 A2a 010
1 A2a 072
1 P-A 005
2 P-A 007

# 91e1b7cb
Energy: Water
2 A1 098
2 A1 206
1 A1 219
2 A2 051
2 A2 053
1 A2 146
2 A2 147
2 A2a 010
2 A2a 072
2 P-A 005
2 P-A 007

# 9663e382
Energy: Water
2 A1 098
1 A1 206
2 A1 219
1 A1a 003
1 A1a 061
2 A2 051
1 A2 053
2 A2 154
2 A2a 010
2 A2a 072
2 P-A 005
2 P-A 007

# 96e2c4d9
Energy: Darkness
2 A1 098
2 A1 206
2 A2 051
2 A2 053
1 A2 110
2 A2 146
1 A2 150
1 A2 154
2 A2a 010
1 A2b 069
2 P-A 005
2 P-A 007

# a97db954
Energy: Grass
2 A1 098
2 A1 219
1 A1 225
1 A1a 003
2 A1a 061
2 A2 051
2 A2 053
1 A2 150
2 A2a 010
1 P-A 001
2 P-A 005
2 P-A 007

# aaa9bcac
Energy: Fighting
2 A1 098
2 A1 206
1 A1 219
1 A1 225
2 A2 053
2 A2 148
1 A2 154
2 A2a 010
1 A2a 036
2 A2a 053
2 P-A 005
2 P-A 007

# cb5bde68
Energy: Metal
2 A1 098
2 A1 206
2 A1 219
2 A2 053
1 A2 119
2 A2 148
1 A2 154
2 A2a 010
2 A2a 053
2 P-A 005
2 P-A 007

# e4b306b4
Energy: Water
2 A1 098
1 A1 223
1 A1 225
2 A1a 061
2 A2 051
2 A2 053
1 A2 150
1 A2 154
2 A2a 010
2 A2a 072
2 P-A 005
2 P-A 007

# ff73b928
Energy: Lightning, Water
2 A1 097
2 A1 098
1 A1 225
2 A1a 061
2 A2 053
1 A2 146
1 A2 147
1 A2 150
2 A2a 010
2 A2a 072
2 P-A 005
2 P-A 007
