# 004bd99d
Energy: Lightning
1 A1 098
1 A2 147
1 A2 150
1 A2 154
1 A2 155
1 A2b 070
1 A3a 021
1 A4 066
1 A4 070
1 A4 151
1 B1 225
1 B1 226
1 B1a 024
1 B1a 026
1 B1a 028
1 B1a 029
1 B1a 068
1 B2 145
1 P-A 005
1 P-A 007

# 05284a64
Energy: Lightning
2 A1 098
1 A2 150
2 A4 151
1 B1 225
2 B1a 024
2 B1a 026
2 B1a 028
2 B1a 029
1 B1a 068
2 P-A 005
1 P-A 006
2 P-A 007

# 0661bd75
Energy: Lightning
1 A1 098
1 A1 101
1 A1 225
1 A2 150
1 A2 155
1 A3a 021
1 A3a 065
1 A4 066
1 A4 151
1 B1 225
1 B1 226
1 B1a 024
1 B1a 026
1 B1a 027
1 B1a 028
1 B1a 029
1 B1a 068
1 P-A 002
1 P-A 005
1 P-A 007

# 09926535
Energy: Lightning
2 A1 097
2 A1 098
1 A2 053
1 A2 150
1 A2 155
1 A2b 071
1 B1a 026
2 B1a 028
2 B1a 029
1 B1a 066
2 B1a 068
2 P-A 005
2 P-A 007

# 09bfb5b6
Energy: Lightning
2 A1 098
1 A2 053
1 A2 150
1 A3 066
1 A4 151
1 B1 226
2 B1a 024
1 B1a 026
2 B1a 028
2 B1a 029
2 B1a 068
2 P-A 005
2 P-A 007

# 0a96b3e6
Energy: Lightning
1 A1 098
1 A1 103
1 A1 225
1 A2 150
1 A2 155
1 A2b 069
1 A3a 021
1 A4 066
1 A4 072
1 B1 223
1 B1 225
1 B1 226
1 B1a 024
1 B1a 026
1 B1a 028
1 B1a 029
1 B1a 068
1 P-A 002
1 P-A 005
1 P-A 007

# 0b6d9c1d
Energy: Lightning
1 A2 150
2 B1 225
2 B1a 024
2 B1a 025
2 B1a 026
2 B1a 028
2 B1a 029
2 B1a 066
1 B1a 068
2 P-A 005
2 P-A 007

# 0c7a1be1
Energy: Lightning
1 A2 053
1 A2 150
1 A3a 021
1 A4 151
1 B1 225
1 B1 226
2 B1a 024
2 B1a 025
1 B1a 026
1 B1a 028
1 B1a 029
2 B1a 066
1 B1a 068
1 P-A 005
1 P-A 006
2 P-A 007

# 0f9ed114
Energy: Lightning
2 A1 098
1 A2 053
1 A2 150
2 A4 151
1 B1 225
2 B1a 024
1 B1a 026
2 B1a 028
2 B1a 029
1 B1a 066
1 B1a 068
2 P-A 005
2 P-A 007

# 11f1790e
Energy: Lightning
1 A1 098
1 A1 223
1 A1 225
1 A2 150
1 A2 155
1 A2b 070
1 A3a 021
1 A3a 065
1 A4 151
1 B1 225
1 B1a 024
1 B1a 026
1 B1a 028
1 B1a 029
1 B1a 066
1 B1a 068
1 P-A 002
1 P-A 005
1 P-A 006
1 P-A 007

# 11fff529
Energy: Lightning
1 A2 150
1 A2 155
1 A3 066
1 A4 151
2 B1a 024
2 B1a 025
1 B1a 026
1 B1a 028
1 B1a 029
2 B1a 066
2 B1a 068
1 P-A 002
2 P-A 005
2 P-A 007

# 129a3857
Energy: Lightning
2 A1 097
2 A1 098
1 A2 150
2 A4 151
2 B1a 026
2 B1a 028
2 B1a 029
1 B1a 066
2 B1a 068
2 P-A 005
2 P-A 007

# 15313d13
Energy: Lightning
2 A1 098
1 A2 150
1 A2 155
1 A3 066
1 A4 151
1 B1 109
1 B1 226
2 B1a 024
2 B1a 026
1 B1a 028
1 B1a 029
1 B1a 066
1 B1a 068
2 P-A 005
2 P-A 007

# 16525dd7
Energy: Lightning
2 A1 097
2 A1 098
1 A2 146
1 A2 150
2 A4 151
2 B1a 026
2 B1a 028
2 B1a 029
2 B1a 068
2 P-A 005
2 P-A 007

# 16820f5a
Energy: Lightning
2 A1 098
1 A2 146
1 A2 150
1 A3 066
1 B1 226
2 B1a 024
2 B1a 026
1 B1a 028
1 B1a 029
1 B1a 066
2 B1a 068
2 P-A 005
1 P-A 006
2 P-A 007

# 1a89d66e
Energy: Lightning
1 A1 098
1 A1 225
1 A2 150
1 A2 155
1 A2b 025
2 A3 144
2 B1a 024
1 B1a 025
2 B1a 026
1 B1a 028
1 B1a 029
1 B1a 066
1 B1a 068
2 P-A 005
2 P-A 007
