# 0b345fd8
Energy: Water
2 A1 053
2 A1 220
1 A2 150
2 A3 144
2 B1 068
2 B1 069
1 B1 223
1 B1 225
1 B1a 018
2 B1a 020
2 P-A 005
2 P-A 007

# 17e52c00
Energy: Water
2 A1 053
1 A1 225
1 A2b 071
2 A3 144
1 A3 155
2 B1 068
2 B1 069
1 B1 219
2 B1 225
2 B1a 020
2 P-A 005
2 P-A 007

# 1856f98f
Energy: Water
2 A1 053
1 A2 150
1 A2 155
1 A2a 072
1 A4a 023
2 B1 068
2 B1 069
1 B1 223
1 B1 225
2 B1a 018
2 B1a 020
2 P-A 005
2 P-A 007

# 257108f6
Energy: Water
2 A1 053
1 A1 225
1 A2 147
1 A2b 070
2 A3 144
1 A4a 023
2 B1 068
2 B1 069
2 B1 225
2 B1a 020
2 P-A 005
2 P-A 007

# 5aa4ed2b
Energy: Water
1 A2 147
1 A2 150
1 A4a 023
2 B1 068
2 B1 069
1 B1 219
1 B1 223
1 B1 225
2 B1a 017
2 B1a 018
2 B1a 020
2 P-A 005
2 P-A 007

# 6050e71f
Energy: Water
2 A1 053
1 A2 147
1 A2 150
1 A2 155
1 A4a 023
2 B1 068
2 B1 069
1 B1 223
1 B1 225
2 B1a 018
2 B1a 020
2 P-A 005
2 P-A 007

# 639f4f68
Energy: Water
2 A1 053
1 A1 220
1 A2 150
1 A2a 072
1 A4a 023
2 B1 068
2 B1 069
1 B1 223
1 B1 225
2 B1a 018
2 B1a 020
2 P-A 005
2 P-A 007

# 85fa4b3c
Energy: Water
1 A1 225
1 A2 150
1 A2a 072
1 A3 155
2 B1 068
2 B1 069
1 B1 223
1 B1 225
2 B1a 017
2 B1a 018
2 B1a 020
2 P-A 005
2 P-A 007

# d4da98a8
Energy: Water
2 A1 053
1 A1 220
1 A1 225
1 A2 147
1 A2 150
1 A2a 072
2 B1 068
2 B1 069
1 B1 223
2 B1a 018
2 B1a 020
2 P-A 005
2 P-A 007

# e2da7d5b
Energy: Water
2 A1 053
1 A1 220
1 A2 147
1 A2 150
1 A2b 070
2 A3 144
1 A4a 023
1 A4a 067
1 B1 068
1 B1 069
1 B1 225
2 B1a 020
1 B2 154
2 P-A 005
2 P-A 007

# e65c0918
Energy: Water
2 A1 053
2 A1 220
1 A2 148
1 A2b 070
1 A3 144
2 B1 068
2 B1 069
1 B1 223
1 B1 225
1 B1a 018
2 B1a 020
2 P-A 005
2 P-A 007
