# 5d93bf4f
Energy: Water
1 A1a 068
2 A2 035
1 A2 036
2 A2 037
1 A2 049
2 A2 050
1 A2 146
1 A2 147
2 A2 150
2 A3 144
1 A3 155
2 P-A 005
2 P-A 007

# 75197f69
Energy: Water
2 A1 220
2 A1a 068
2 A2 035
2 A2 036
2 A2 037
1 A2 049
2 A2 050
1 A2 147
2 A2 150
2 P-A 005
2 P-A 007

# 8e7f971c
Energy: Water
2 A1 220
2 A2 035
2 A2 036
2 A2 037
1 A2 049
2 A2 050
1 A2 147
1 A2 150
1 A2 154
2 A2a 072
2 P-A 005
2 P-A 007

# 96df7bd8
Energy: Water
1 A1 220
1 A1a 068
2 A2 035
2 A2 036
2 A2 037
1 A2 049
2 A2 050
2 A2 146
2 A2 150
1 A2 154
2 P-A 005
2 P-A 007

# a630f02b
Energy: Water
2 A1 220
2 A2 035
1 A2 036
2 A2 037
1 A2 049
2 A2 050
1 A2 146
1 A2 150
1 A2a 072
1 A2b 069
1 A3 144
1 A3 155
2 P-A 005
2 P-A 007

# a8a8e356
Energy: Water
2 A1 220
2 A1a 068
2 A2 035
2 A2 036
2 A2 037
1 A2 049
2 A2 050
1 A2 146
2 A2 150
2 P-A 005
2 P-A 007
