# 18e55460
Energy: Fighting
1 A2 088
2 A2 089
2 A2 144
1 A2 150
2 A3 144
1 A3 155
1 A3b 034
2 A4 099
2 A4 100
1 A4 101
1 A4 134
2 P-A 005
2 P-A 007

# 87d92dd8
Energy: Fighting
1 A1 225
2 A2 089
2 A2 144
1 A2 147
2 A3 144
1 A3 151
1 A3b 034
2 A4 099
2 A4 100
1 A4 134
1 A4 157
2 P-A 005
2 P-A 007

# bb2d9287
Energy: Fighting
1 A2 088
2 A2 089
2 A2 144
1 A2 150
1 A2b 070
2 A3 144
1 A3b 034
1 A3b 055
2 A4 099
2 A4 100
1 A4 157
1 A4 158
1 P-A 005
2 P-A 007

# f4fb5626
Energy: Fighting
1 A1 225
2 A2 091
2 A2 092
1 A2 150
2 A3b 034
2 A4 099
2 A4 100
2 A4 134
1 A4 158
1 P-A 002
2 P-A 005
2 P-A 007
