# 594d83a1
Energy: Fighting
1 A1 225
1 A1a 047
2 A2 083
2 A2 084
2 A2 091
2 A2 092
1 A2 147
1 A2 148
1 A2 150
1 A2b 069
1 A3 151
2 P-A 005
1 P-A 006
2 P-A 007

# 5fa7db4e
Energy: Fighting
1 A1 223
1 A1 225
1 A1a 047
2 A2 083
2 A2 084
2 A2 091
2 A2 092
1 A2 146
2 A2 147
2 P-A 002
2 P-A 005
2 P-A 007

# 741e109f
Energy: Fighting
2 A1 150
2 A1 224
1 A1 225
2 A2 083
2 A2 084
2 A2 091
2 A2 092
2 A2 147
1 A2 150
2 A2b 111
2 P-A 007

# 831e885e
Energy: Fighting
2 A1 225
1 A1a 047
2 A2 083
2 A2 084
2 A2 091
2 A2 092
1 A2 146
2 A2 150
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# d5e9f76c
Energy: Fighting
1 A1 225
2 A1a 047
2 A2 083
2 A2 084
2 A2 091
2 A2 092
2 A2 147
1 A2 150
2 P-A 002
2 P-A 005
2 P-A 007
