# 011d7b30
Energy: Fire
2 A1 033
2 A1 034
2 A1 036
1 A1 039
2 A1 041
2 A1 047
1 A1a 068
1 A2 146
1 A2 147
1 A2 154
1 P-A 002
2 P-A 005
2 P-A 007

# 0331e4ac
Energy: Fire
1 A1 033
2 A1 034
2 A1 036
1 A1 039
2 A1 041
2 A1 047
1 A1 218
1 A1 223
1 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 036c7e03
Energy: Fire
1 A1 033
1 A1 034
1 A1 035
1 A1 036
1 A1 037
1 A1 038
1 A1 039
1 A1 040
1 A1 041
1 A1 047
1 A1 203
1 A1 216
1 A1 217
1 A1 221
1 A1 225
1 P-A 001
1 P-A 002
1 P-A 005
1 P-A 006
1 P-A 007

# 03af23b0
Energy: Fire
2 A1 033
2 A1 034
2 A1 036
1 A1 039
2 A1 041
2 A1 047
1 A1 225
1 A1a 068
1 A2 146
1 A2 155
1 P-A 002
2 P-A 005
2 P-A 007

# 04152c76
Energy: Fire
2 A1 033
2 A1 034
2 A1 036
2 A1 039
2 A1 041
2 A1 047
1 A1 225
1 A1a 068
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 052ecbf5
Energy: Fire
2 A1 033
2 A1 034
2 A1 036
2 A1 039
2 A1 041
2 A1 046
2 A1 225
2 P-A 002
2 P-A 005
2 P-A 007

# 0754556e
Energy: Fire
2 A1 033
2 A1 034
2 A1 036
1 A1 039
2 A1 041
2 A1 047
1 A1 225
1 A1a 032
2 A1a 068
1 P-A 002
2 P-A 005
2 P-A 007

# 0843d55e
Energy: Fire
2 A1 033
2 A1 034
2 A1 036
1 A1 039
1 A1 041
1 A1 047
1 A1 223
1 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 08a83639
Energy: Fire
1 A1 033
2 A1 034
2 A1 036
1 A1 039
2 A1 041
2 A1 047
1 A1 218
2 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 0926b2e9
Energy: Fire
2 A1 033
2 A1 034
2 A1 036
1 A1 039
2 A1 041
2 A1 047
1 A1 223
2 A1 225
1 A1a 068
1 P-A 002
2 P-A 005
2 P-A 007

# 095a92df
Energy: Fire
1 A1 033
1 A1 034
1 A1 036
1 A1 039
1 A1 041
1 A1 042
1 A1 043
1 A1 044
1 A1 047
1 A1 048
1 A1 221
1 A1 223
2 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 0cc3e728
Energy: Fire
2 A1 033
2 A1 034
2 A1 036
1 A1 039
2 A1 041
2 A1 047
1 A1 223
1 A1 225
2 A1a 068
1 P-A 001
2 P-A 005
2 P-A 007

# 0ce44491
Energy: Fire
1 A1 033
2 A1 034
2 A1 036
1 A1 039
2 A1 041
2 A1 047
1 A1 218
2 A1 225
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 0f22825a
Energy: Fire
2 A1 033
2 A1 034
2 A1 036
1 A1 039
1 A1 041
1 A1 047
1 A1 223
2 A1 225
1 A1a 068
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 1037b083
Energy: Fire
1 A1 033
2 A1 034
2 A1 036
1 A1 039
2 A1 041
2 A1 047
2 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 11256be3
Energy: Fire
2 A1 033
1 A1 034
2 A1 036
2 A1 039
2 A1 041
1 A1 047
2 A1 223
2 A1a 068
2 P-A 001
2 P-A 005
2 P-A 007

# 138919a7
Energy: Fire
1 A1 033
1 A1 034
1 A1 035
1 A1 036
1 A1 037
1 A1 038
1 A1 039
1 A1 040
1 A1 041
1 A1 047
1 A1 203
1 A1 217
1 A1 221
1 A1 223
1 A1 225
1 P-A 001
1 P-A 002
1 P-A 005
1 P-A 006
1 P-A 007

# 13b16283
Energy: Fire
1 A1 033
1 A1 034
1 A1 036
1 A1 037
1 A1 038
1 A1 039
1 A1 041
1 A1 042
1 A1 043
1 A1 047
1 A1 051
1 A1 052
1 A1 203
1 A1 221
1 A1 223
1 A1 225
1 P-A 001
1 P-A 002
1 P-A 005
1 P-A 007

# 13dda8d3
Energy: Fire
2 A1 033
