# 03117d76
Energy: Grass
1 A1 225
1 A2 150
1 A3 144
1 A3 147
2 A4a 059
1 B1 225
1 B1 226
2 B2 011
1 B2 012
2 B2 013
1 B2 145
2 B2b 040
2 P-A 005
2 P-A 007

# 07a24a89
Energy: Grass
2 A2 148
1 A2 150
2 A3 144
2 A4a 059
2 B1 225
1 B1 226
2 B2 011
2 B2 013
2 B2b 040
2 P-A 005
2 P-A 007

# 091fcf93
Energy: Grass
1 A2 150
1 A2b 070
2 A3 144
1 A3 147
1 A3 151
1 A3 155
2 A4a 059
1 B1 225
2 B2 011
2 B2 013
2 B2b 040
2 P-A 005
2 P-A 007

# 4d49c5de
Energy: Grass
1 A1a 068
1 A2 150
2 A3 144
2 A4a 059
2 B1 225
1 B1 226
2 B2 011
2 B2 013
1 B2 145
2 B2b 040
2 P-A 005
2 P-A 007

# 5179bc98
Energy: Grass
1 A2 150
1 A2b 070
1 A3 144
1 A3 147
1 A3 155
2 A4a 059
1 B1 225
1 B1 226
1 B1a 067
2 B2 011
1 B2 012
2 B2 013
2 B2b 040
1 P-A 005
2 P-A 007

# 6ddaab40
Energy: Grass
1 A1a 068
1 A2 150
2 A3 144
2 A3 147
2 A4a 059
2 B1 225
1 B1 226
2 B2 011
2 B2 013
2 B2b 040
1 P-A 005
2 P-A 007

# 8115a3ef
Energy: Grass
1 A1 223
1 A1a 068
1 A2 146
1 A2 148
2 A3 144
2 A4a 059
2 B1 225
2 B2 011
2 B2 013
2 B2b 040
2 P-A 005
2 P-A 007

# 8376ce8c
Energy: Grass
1 A1 225
1 A1a 068
1 A2 150
2 A3 144
1 A3 147
2 A4a 059
2 B1 225
2 B2 011
2 B2 013
2 B2b 040
2 P-A 005
2 P-A 007

# 8501d0c1
Energy: Grass
1 A2 150
2 A3 144
1 A3 147
2 A4a 059
2 B1 225
2 B2 011
2 B2 013
1 B2a 093
2 B2b 040
1 P-A 002
2 P-A 005
2 P-A 007

# a1274e78
Energy: Grass
1 A2 147
1 A2 150
2 A3 144
2 A4a 059
2 B1 225
2 B1 226
2 B2 011
2 B2 013
2 B2b 040
2 P-A 002
1 P-A 005
1 P-A 007

# b4d799d5
Energy: Grass
1 A2 150
2 A3 144
2 A3 147
2 A4a 059
1 B1 225
1 B1 226
2 B2 011
2 B2 013
2 B2b 040
1 P-A 002
2 P-A 005
2 P-A 007

# dafab734
Energy: Grass
1 A1a 068
2 A2 147
1 A2 150
2 A3 144
2 A4a 059
2 B1 225
1 B1 226
2 B2 011
2 B2 013
2 B2b 040
1 P-A 005
2 P-A 007

# e7acd6b9
Energy: Grass
1 A2 150
1 A2b 070
2 A3 144
1 A3 146
2 A4a 059
2 B1 225
1 B1 226
2 B2 011
2 B2 013
2 B2b 040
1 P-A 002
1 P-A 005
2 P-A 007

# edd0a233
Energy: Grass
1 A2 150
2 A3 144
1 A3 147
2 A4a 059
1 B1 225
1 B1 226
2 B2 011
1 B2 012
2 B2 013
2 B2b 040
1 P-A 002
2 P-A 005
2 P-A 007

# fc659e2b
Energy: Grass
1 A1a 068
1 A2 150
2 A3 144
2 A3 147
1 A3 151
2 A4a 059
1 B1 226
2 B2 011
2 B2 013
2 B2b 040
2 P-A 005
2 P-A 007
